
time,gFx,gFy,gFz,wx,wy,wz,
0.098897,-0.1627,0.7429,0.6755,0.0702,0.1924,0.0140,
0.198848,-0.1796,0.7456,0.6484,0.0629,0.4753,-0.0373,
0.299091,-0.2020,0.7525,0.6486,0.0134,0.1588,0.0122,
0.399152,-0.1986,0.7456,0.6345,-0.0550,0.0379,-0.0159,
0.499499,-0.2072,0.7471,0.6643,0.0440,-0.1155,-0.0226,
0.600425,-0.1923,0.7420,0.6389,-0.0269,-0.1319,-0.0104,
0.701027,-0.1874,0.7464,0.6508,-0.0354,-0.0293,-0.0086,
0.800972,-0.1871,0.7446,0.6501,0.0134,0.0177,-0.0043,
0.901273,-0.1915,0.7490,0.6594,-0.0086,-0.0208,-0.0147,
1.002487,-0.1840,0.7402,0.6386,0.0061,-0.0043,-0.0159,
1.102718,-0.1925,0.7476,0.6543,0.0250,0.0134,-0.0067,
1.203669,-0.1867,0.7468,0.6406,0.0189,0.0281,-0.0043,
1.304692,-0.1901,0.7422,0.6459,-0.0403,0.0024,-0.0012,
1.404130,-0.1913,0.7412,0.6491,-0.0238,0.0116,-0.0140,
1.505053,-0.1830,0.7400,0.6582,0.0464,-0.0373,0.0104,
1.605744,-0.1918,0.7444,0.6503,-0.0183,0.0110,-0.0055,
1.706360,-0.1915,0.7449,0.6479,-0.0140,-0.0208,0.0079,
1.807473,-0.1935,0.7493,0.6420,-0.0458,-0.0189,0.0275,
1.907820,-0.1595,0.7202,0.6393,-0.2602,-0.1888,-0.0153,
2.008282,-0.1781,0.7319,0.6899,0.0715,0.1148,-0.0067,
2.107562,-0.1703,0.7251,0.6789,-0.0684,-0.0159,0.0037,
