
time,gFx,gFy,gFz,wx,wy,wz,
0.098485,0.0093,-0.0071,1.0139,0.0000,-0.0006,0.0000,
0.198393,0.0098,-0.0066,1.0136,-0.0024,0.0024,-0.0049,
0.298390,0.0098,-0.0068,1.0144,0.0006,0.0018,-0.0012,
0.398585,0.0100,-0.0078,1.0114,0.0000,0.0037,0.0037,
0.498728,0.0098,-0.0076,1.0124,0.0000,0.0031,0.0000,
0.599334,0.0100,-0.0073,1.0105,0.0031,0.0024,0.0000,
0.699806,0.0112,-0.0064,1.0129,0.0006,0.0006,0.0024,
0.800027,0.0090,-0.0083,1.0119,-0.0018,0.0006,-0.0006,
0.901961,0.0098,-0.0086,1.0122,-0.0024,-0.0018,0.0000,
1.002354,0.0090,-0.0076,1.0139,0.0006,-0.0012,0.0012,
1.107224,0.0088,-0.0083,1.0124,-0.0012,0.0000,-0.0024,
1.207898,0.0098,-0.0059,1.0126,-0.0012,0.0037,-0.0012,
1.308288,0.0107,-0.0078,1.0117,-0.0018,0.0006,0.0006,
1.408297,0.0098,-0.0081,1.0126,0.0031,0.0024,-0.0006,
1.508424,0.0115,-0.0078,1.0134,-0.0024,-0.0012,0.0006,
1.610097,0.0083,-0.0049,1.0139,0.0012,0.0031,0.0018,
1.710930,0.0107,-0.0066,1.0126,-0.0012,-0.0012,0.0018,
1.812193,0.0107,-0.0081,1.0134,-0.0067,0.0000,-0.0012,
1.913034,0.0100,-0.0071,1.0141,-0.0006,0.0018,-0.0006,
2.013056,0.0100,-0.0056,1.0126,0.0006,0.0006,-0.0006,
2.114433,0.0093,-0.0066,1.0129,0.0000,-0.0006,0.0012,
2.214272,0.0112,-0.0081,1.0122,-0.0024,0.0012,0.0018,
2.313767,0.0169,-0.0088,1.0156,-0.0031,0.0305,0.0012,
2.413849,0.0076,-0.0054,1.0129,0.0000,0.0000,-0.0006,
