
time,gFx,gFy,gFz,wx,wy,wz,
0.098059,-0.2866,0.9635,-0.0210,-0.1191,-0.2083,-0.0177,
0.198326,-0.2062,0.8565,0.0205,-0.1161,0.4862,-0.2101,
0.298773,-0.4053,0.9645,-0.0349,0.4936,0.5699,-0.6848,
0.398786,-0.3694,0.9301,-0.1715,0.0721,0.3684,-0.2285,
0.499148,-0.4021,0.9205,-0.1571,0.1002,0.1961,-0.0281,
0.599864,-0.4041,0.9181,-0.1524,-0.1881,-0.0586,0.0073,
0.700239,-0.3843,0.9274,-0.1190,-0.0421,-0.1692,0.1075,
0.800376,-0.3572,0.9127,-0.1121,0.1112,-0.1362,0.1081,
0.902490,-0.3650,0.9047,-0.1498,-0.0086,0.0018,0.0379,
1.002568,-0.3601,0.9252,-0.1427,-0.0702,-0.1576,0.0012,
1.101963,-0.3914,0.9223,-0.1204,-0.0751,-0.1246,0.0391,
1.202588,-0.3562,0.9308,-0.0682,-0.0324,-0.1692,0.0507,
1.303166,-0.3481,0.9245,-0.1043,0.0079,0.0165,0.0189,
1.403083,-0.3738,0.9269,-0.0931,-0.1057,-0.0024,-0.0049,
1.504104,-0.3618,0.9374,-0.0926,-0.0745,0.0574,-0.0275,
1.605338,-0.3669,0.9264,-0.0545,-0.1038,-0.1045,0.0031,
1.705146,-0.3645,0.9286,-0.0718,-0.0195,0.0153,0.0238,
1.807802,-0.3626,0.9447,-0.0608,-0.0336,-0.1142,0.0281,
1.906096,-0.3582,0.9342,-0.0662,-0.0757,-0.1503,0.0073,
2.007440,-0.4080,0.9723,-0.1480,-0.8534,-0.2560,0.1826,
2.108118,-0.2922,0.8968,0.1923,-0.8204,-0.6078,-0.0128,
2.209260,-0.3611,0.9352,0.1898,-0.1350,0.1796,-0.0507,
2.309103,-0.3628,0.9249,0.1480,0.1741,0.1515,-0.0312,
2.408137,-0.3635,0.9320,0.1043,-0.0079,-0.0666,0.0122,
