
time,gFx,gFy,gFz,wx,wy,wz,
0.098211,-0.4258,0.8881,0.0210,0.2773,0.2731,0.0031,
0.198189,-0.4354,0.8903,-0.0552,-0.0147,0.4026,-0.0611,
0.298319,-0.4527,0.9022,-0.0303,0.0293,0.2602,-0.0538,
0.403686,-0.4525,0.9000,-0.0161,-0.0452,-0.0134,0.0110,
0.500873,-0.4410,0.8912,-0.0193,-0.0464,-0.0812,0.0208,
0.601756,-0.4459,0.9008,-0.0122,-0.0232,-0.1393,0.0293,
0.702141,-0.4417,0.8968,-0.0391,-0.0073,-0.0067,0.0183,
0.802378,-0.4417,0.9003,-0.0176,-0.0140,-0.0110,0.0043,
0.902039,-0.4346,0.9027,0.0103,0.0000,-0.0263,0.0128,
1.003355,-0.4351,0.8986,-0.0173,0.0226,-0.0287,-0.0104,
1.103376,-0.4358,0.8971,-0.0332,-0.0098,0.0654,-0.0159,
1.204017,-0.4451,0.8959,-0.0039,-0.0299,0.0641,-0.0342,
1.304196,-0.4466,0.9012,-0.0051,0.0275,-0.0324,-0.0165,
1.408942,-0.4446,0.8954,-0.0147,0.0623,-0.0580,0.0049,
1.505303,-0.4358,0.8932,-0.0156,-0.0043,-0.0709,-0.0177,
1.605667,-0.4476,0.8986,-0.0110,-0.0745,0.0495,-0.0287,
1.706229,-0.4446,0.9054,0.0450,0.1429,-0.3262,0.0189,
1.806929,-0.4219,0.8871,-0.0132,0.2327,-0.4246,0.0776,
1.906825,-0.4278,0.8873,-0.0330,-0.0648,0.1955,-0.0086,
2.006478,-0.4515,0.9078,0.0784,-0.2059,-0.0031,-0.0049,
