
time,gFx,gFy,gFz,wx,wy,wz,
0.097679,0.7212,0.4605,0.5262,0.0776,0.3195,-0.0922,
0.197618,0.6968,0.4893,0.5807,-0.0263,0.2596,-0.0544,
0.297850,0.6313,0.4810,0.6015,-0.0049,0.1863,-0.0409,
0.397922,0.5922,0.4989,0.6379,-0.0208,0.1161,-0.0250,
0.499236,0.6144,0.4791,0.6301,-0.0727,0.0446,-0.0373,
0.599909,0.6354,0.4915,0.6230,0.0098,-0.0269,-0.0550,
0.699830,0.6266,0.4955,0.6137,-0.0092,-0.0696,-0.0128,
0.800359,0.6242,0.4911,0.6069,-0.0165,0.0287,-0.0104,
0.900888,0.6293,0.4891,0.6259,0.0006,-0.0165,0.0147,
1.001138,0.6315,0.4823,0.6144,-0.0043,-0.0293,-0.0299,
1.101358,0.6076,0.4952,0.6232,-0.0226,-0.0147,-0.0330,
1.201599,0.6308,0.4869,0.6291,0.0110,-0.0281,0.0165,
1.302313,0.6350,0.4869,0.6296,-0.0128,-0.0287,-0.0067,
1.401633,0.6205,0.4896,0.6164,0.0110,-0.0318,-0.0214,
1.501625,0.6230,0.4952,0.6227,-0.0049,-0.0611,-0.0092,
1.602471,0.6332,0.4908,0.5956,-0.0024,-0.0220,0.0031,
1.702850,0.6347,0.4937,0.6110,-0.0024,0.0232,0.0110,
1.802899,0.6398,0.4871,0.6095,0.0061,0.0397,-0.0140,
1.903028,0.6308,0.4920,0.6205,0.0049,0.0281,-0.0147,
2.003384,0.6088,0.4984,0.6169,0.0006,-0.0018,0.0147,
2.103420,0.6032,0.4974,0.6086,-0.0055,0.0293,0.0385,
2.203783,0.6298,0.4864,0.6152,0.0171,0.0660,0.0318,
2.303642,0.6403,0.4913,0.6262,-0.0037,0.0232,0.0140,
2.403796,0.6306,0.4889,0.6222,-0.0024,-0.0501,0.0202,
2.503948,0.6411,0.4862,0.6220,0.0104,-0.1344,0.0415,
2.605294,0.6682,0.4752,0.5797,0.0177,-0.0660,0.0043,
2.706742,0.6523,0.4852,0.5993,0.0061,0.0354,-0.0330,
2.806522,0.6320,0.4928,0.6139,-0.0293,0.0257,0.0232,
2.906674,0.6401,0.4840,0.6235,-0.0049,-0.0470,0.0287,
