
time,gFx,gFy,gFz,wx,wy,wz,
0.097770,-0.5157,0.8707,-0.0188,0.0501,-0.0092,0.1063,
0.197761,-0.4935,0.8629,-0.0264,-0.0434,-0.0104,0.1093,
0.298264,-0.4911,0.8680,-0.0110,-0.1264,0.0849,0.0220,
0.398274,-0.4915,0.8724,0.0015,-0.1405,0.0709,-0.0189,
0.498473,-0.5030,0.8802,0.0161,-0.0086,-0.0110,0.0031,
0.599929,-0.4786,0.8761,-0.0117,0.1326,-0.0476,0.0538,
0.700131,-0.4749,0.8741,-0.0054,-0.0183,-0.0269,0.0043,
0.801148,-0.4918,0.8761,0.0154,-0.0666,0.0373,-0.0140,
0.901130,-0.4889,0.8844,0.0266,0.0611,-0.0531,0.0159,
1.001767,-0.4810,0.8771,-0.0144,0.0544,0.0086,-0.0006,
1.101950,-0.4801,0.8717,-0.0198,-0.0324,0.0342,-0.0299,
1.202467,-0.4842,0.8741,0.0017,-0.0244,0.0800,-0.0409,
1.303300,-0.5084,0.8775,0.0357,0.0403,-0.0776,0.0024,
1.403733,-0.4859,0.8744,-0.0186,0.0489,-0.1118,-0.0092,
1.504262,-0.4818,0.8656,-0.0117,0.0275,0.0037,-0.0238,
1.604799,-0.4967,0.8717,0.0164,-0.0049,-0.0379,-0.0159,
1.705525,-0.4886,0.8663,0.0095,0.0819,-0.0183,-0.0195,
1.805963,-0.4928,0.8666,0.0020,0.2340,-0.1576,-0.0544,
1.906467,-0.5397,0.8890,-0.0472,0.2107,-0.1619,-0.0202,
2.006956,-0.4830,0.8502,-0.1224,-0.0574,0.1985,0.0263,
2.105842,-0.5035,0.8729,0.0037,-0.2364,0.0360,-0.0244,
