
time,gFx,gFy,gFz,wx,wy,wz,
0.097338,-0.4969,0.8367,-0.2453,0.1246,0.1649,0.0214,
0.197296,-0.4554,0.8160,-0.2939,-0.0244,0.5431,-0.0104,
0.297771,-0.5062,0.8519,-0.2018,-0.1680,-0.1454,-0.0214,
0.397775,-0.4757,0.8448,-0.2753,0.0519,0.1417,-0.0006,
0.498035,-0.4493,0.8194,-0.2878,-0.1057,0.1307,-0.0929,
0.598728,-0.4859,0.8385,-0.2482,-0.1411,0.2841,-0.1393,
0.698686,-0.5121,0.8487,-0.2289,-0.0678,0.0024,-0.0287,
0.799614,-0.4852,0.8380,-0.2519,0.1723,-0.1710,0.1417,
0.901584,-0.4512,0.8319,-0.3078,0.0397,-0.1179,0.0812,
1.000223,-0.4708,0.8275,-0.2717,-0.0849,0.0678,-0.0421,
1.100699,-0.4898,0.8499,-0.2480,-0.0819,0.0299,-0.0226,
1.201183,-0.4781,0.8438,-0.2463,0.0470,0.0104,0.0550,
1.301142,-0.4708,0.8365,-0.2643,0.0031,0.0098,0.0098,
1.402580,-0.4730,0.8392,-0.2636,-0.0819,0.0440,-0.0312,
1.503742,-0.4837,0.8465,-0.2441,-0.0507,0.0342,-0.0183,
1.603633,-0.4881,0.8570,-0.2304,-0.0428,-0.0983,-0.0110,
1.704291,-0.4959,0.8414,-0.1940,0.0990,-0.1191,0.0354,
1.805302,-0.4703,0.8487,-0.2548,0.1026,-0.2211,0.0574,
1.906216,-0.4762,0.8350,-0.2558,0.0403,-0.0214,0.0000,
2.007173,-0.4874,0.8326,-0.2460,0.0263,-0.0073,-0.0275,
2.107164,-0.4776,0.8365,-0.2595,0.1527,-0.1087,0.0012,
2.208195,-0.4984,0.8399,-0.2580,0.0727,-0.0825,0.0024,
2.309165,-0.4586,0.8260,-0.2902,-0.0073,0.2156,-0.0495,
2.407666,-0.5025,0.8411,-0.1969,0.0666,0.0941,0.0208,
