
time,gFx,gFy,gFz,wx,wy,wz,
0.097855,-0.3005,0.7097,0.6474,0.0037,0.1307,-0.0403,
0.197681,-0.3098,0.7078,0.6215,-0.3317,-0.0312,-0.0250,
0.298191,-0.3577,0.7219,0.7100,0.2865,0.0336,0.0611,
0.398328,-0.3174,0.7024,0.6230,0.0562,0.0666,0.0434,
0.500406,-0.3010,0.6919,0.6611,-0.0354,0.0000,-0.0183,
0.600658,-0.3108,0.6977,0.6193,-0.0556,-0.1417,-0.0257,
0.701454,-0.3100,0.6916,0.6672,0.0367,-0.0140,0.0116,
0.801714,-0.2995,0.6887,0.6716,-0.0128,-0.0226,0.0000,
0.906843,-0.3020,0.6909,0.6731,0.0373,-0.0024,-0.0134,
1.002680,-0.3230,0.6965,0.6586,0.0250,0.0104,-0.0250,
1.107547,-0.3225,0.6990,0.6640,0.0122,-0.0049,0.0000,
1.202671,-0.3159,0.6960,0.6516,0.0018,0.0031,-0.0116,
1.303125,-0.3134,0.6941,0.6572,-0.0220,0.0098,-0.0055,
1.403742,-0.3183,0.6960,0.6630,-0.0104,0.0031,-0.0061,
1.505839,-0.3098,0.6941,0.6508,-0.0043,0.0000,-0.0049,
1.605574,-0.3176,0.6919,0.6657,0.0122,0.0024,0.0037,
1.706723,-0.3213,0.6960,0.6608,-0.0018,-0.0116,0.0006,
1.807259,-0.3171,0.6926,0.6569,0.0006,-0.0086,0.0000,
1.908285,-0.2868,0.6699,0.6975,-0.1759,-0.1203,-0.0244,
2.009119,-0.3137,0.6921,0.6372,0.0593,0.0458,0.0086,
2.107913,-0.3213,0.6929,0.7053,-0.0788,-0.0421,-0.0153,
