
time,gFx,gFy,gFz,wx,wy,wz,
0.098786,-0.2482,0.9232,-0.2682,-0.0043,0.1387,0.0244,
0.198510,-0.2643,0.9362,-0.2248,-0.2230,0.1772,-0.0367,
0.298873,-0.2673,0.9440,-0.1879,-0.1289,0.1998,-0.0043,
0.400031,-0.2692,0.9467,-0.1925,-0.0140,0.0800,-0.0122,
0.501067,-0.2626,0.9386,-0.2145,-0.0134,0.0800,-0.0031,
0.602953,-0.2788,0.9447,-0.1981,-0.0226,-0.0959,0.0134,
0.705473,-0.2575,0.9460,-0.2062,0.0849,-0.0415,0.0409,
0.803234,-0.2553,0.9391,-0.2128,0.0336,-0.1038,0.0293,
0.903295,-0.2487,0.9379,-0.2253,-0.0189,0.0147,-0.0031,
1.003300,-0.2651,0.9430,-0.2079,-0.0183,0.0568,-0.0098,
1.104129,-0.2624,0.9462,-0.1945,0.0183,-0.0257,0.0147,
1.203525,-0.2626,0.9406,-0.2045,0.0232,-0.0318,0.0122,
1.304023,-0.2555,0.9479,-0.2226,0.0171,-0.0110,0.0177,
1.405828,-0.2521,0.9376,-0.2057,-0.0159,0.0489,-0.0018,
1.507482,-0.2489,0.9398,-0.2143,0.0049,0.0391,-0.0104,
1.607742,-0.2631,0.9406,-0.2096,-0.0446,0.0373,-0.0275,
1.708667,-0.2612,0.9450,-0.2040,-0.0275,0.0336,-0.0079,
1.809149,-0.2602,0.9445,-0.1996,0.0226,-0.0055,0.0116,
1.910171,-0.2543,0.9401,-0.1920,0.0690,-0.0483,0.0128,
2.010509,-0.2568,0.9391,-0.2125,0.0397,-0.0458,0.0250,
2.110997,-0.2553,0.9357,-0.2167,-0.0293,0.0006,-0.0092,
2.211705,-0.2687,0.9479,-0.1930,0.0250,-0.0110,-0.0024,
2.312263,-0.2575,0.9396,-0.2006,0.1460,-0.2480,0.0238,
2.413860,-0.2690,0.9354,-0.2299,0.2260,-0.3708,-0.0354,
2.514332,-0.2929,0.9320,-0.2565,0.2492,-0.2889,0.0446,
2.616103,-0.2590,0.9142,-0.2893,-0.0757,0.0922,-0.0428,
2.714935,-0.2934,0.9379,-0.2050,-0.0739,-0.0122,-0.0232,
