
time,gFx,gFy,gFz,wx,wy,wz,
0.097170,-0.3472,0.7251,0.6086,0.0061,0.0910,-0.0446,
0.197086,-0.3884,0.7288,0.6269,0.1448,0.0800,0.0367,
0.297406,-0.3726,0.7412,0.5824,-0.0464,0.0293,-0.0660,
0.397528,-0.3406,0.7148,0.6303,0.0305,0.0061,-0.0220,
0.498436,-0.3669,0.7361,0.5800,-0.0538,-0.0116,-0.0177,
0.598790,-0.3567,0.7195,0.6293,-0.0220,-0.0012,0.0434,
0.699080,-0.3513,0.7119,0.6191,0.0159,-0.0202,0.0147,
0.799263,-0.3674,0.7346,0.5878,0.0195,-0.0232,-0.0269,
0.899515,-0.3469,0.7200,0.6230,0.0073,-0.0110,-0.0043,
1.000352,-0.3516,0.7202,0.6098,0.0263,-0.0043,-0.0012,
1.103006,-0.3454,0.7195,0.6235,0.0049,-0.0098,0.0073,
1.204756,-0.3301,0.7197,0.6120,0.0159,-0.0202,0.0079,
1.305016,-0.3371,0.7202,0.6130,-0.0275,-0.0122,-0.0049,
1.405262,-0.3535,0.7222,0.6222,0.0067,0.0031,0.0147,
1.506831,-0.3408,0.7190,0.6176,-0.0263,-0.0031,-0.0055,
1.607412,-0.3337,0.7158,0.6286,-0.0110,-0.0055,-0.0043,
1.707347,-0.3384,0.7153,0.6176,-0.0134,-0.0018,-0.0043,
1.809357,-0.3450,0.7197,0.6288,-0.0037,-0.0055,0.0012,
1.909127,-0.3371,0.7187,0.6044,0.0006,0.0043,-0.0018,
2.009728,-0.3389,0.7200,0.6257,0.0055,-0.0006,-0.0037,
2.110685,-0.3428,0.7158,0.6171,0.0202,-0.0012,0.0110,
2.210973,-0.3450,0.7190,0.6325,0.0098,0.0067,-0.0043,
2.311577,-0.3364,0.7170,0.6100,0.0055,0.0250,-0.0055,
2.412644,-0.3447,0.7197,0.6298,-0.0299,0.0281,-0.0177,
2.511853,-0.3454,0.7183,0.6274,-0.0287,-0.0104,-0.0079,
2.612048,-0.3335,0.7102,0.6193,0.0293,-0.0067,0.0018,
