
time,gFx,gFy,gFz,wx,wy,wz,
0.097932,-0.0972,0.2020,0.9743,0.1087,0.1674,-0.0959,
0.198263,-0.1385,0.2455,0.9577,0.0385,-0.0226,-0.0507,
0.298073,-0.1405,0.2472,0.9836,0.0220,0.0745,-0.0250,
0.397968,-0.1471,0.2387,0.9694,-0.0202,0.1216,0.0116,
0.498090,-0.1456,0.2338,0.9811,0.0079,0.0275,-0.0086,
0.598815,-0.1419,0.2409,0.9587,-0.0092,-0.0489,-0.0049,
0.698765,-0.1314,0.2267,0.9584,0.0092,-0.1869,0.0220,
0.799151,-0.1209,0.2382,0.9709,-0.0140,-0.0654,-0.0055,
0.901837,-0.1295,0.2365,0.9806,-0.0073,0.0122,0.0043,
1.002523,-0.1231,0.2358,0.9797,0.0055,-0.0018,0.0086,
1.102634,-0.1204,0.2377,0.9638,-0.0012,-0.0189,-0.0104,
1.203170,-0.1226,0.2409,0.9787,0.0049,-0.0244,-0.0049,
1.303150,-0.1239,0.2428,0.9762,-0.0122,-0.0281,-0.0122,
1.403485,-0.1229,0.2394,0.9787,-0.0086,0.0183,0.0006,
1.503840,-0.1173,0.2375,0.9689,-0.0043,0.0043,0.0043,
1.604511,-0.1219,0.2353,0.9714,-0.0037,0.0385,-0.0079,
1.704481,-0.1246,0.2348,0.9743,-0.0092,-0.0043,0.0012,
1.804834,-0.1204,0.2338,0.9711,0.0006,-0.0208,0.0067,
1.905031,-0.1178,0.2336,0.9787,0.0018,-0.0318,0.0098,
2.005625,-0.1141,0.2343,0.9736,0.0092,-0.0165,0.0092,
2.105668,-0.1112,0.2340,0.9684,-0.0049,-0.0049,0.0000,
2.205832,-0.1146,0.2372,0.9767,-0.0067,0.0037,0.0037,
2.306501,-0.1173,0.2404,0.9631,-0.0049,0.0220,0.0177,
2.406940,-0.1036,0.2233,0.9809,-0.0147,-0.0037,0.0177,
2.506468,-0.1363,0.2509,0.9604,-0.0165,-0.0116,-0.0171,
2.613750,-0.1226,0.2316,0.9648,0.0061,0.0122,-0.0006,
