
time,gFx,gFy,gFz,wx,wy,wz,
0.094183,-0.3919,0.8993,0.1102,0.4789,-0.0073,-0.1289,
0.193999,-0.4427,0.8915,-0.1654,-0.0886,0.3060,-0.2560,
0.294010,-0.4603,0.9100,0.0821,-0.2248,0.0562,-0.1582,
0.394170,-0.4771,0.9052,-0.0059,0.2309,0.4123,-0.0922,
0.494304,-0.4608,0.8871,-0.0794,0.0648,0.0764,-0.0238,
0.594937,-0.4637,0.8856,-0.0484,-0.0342,0.0092,-0.0312,
0.694933,-0.4854,0.8973,0.0034,0.0293,-0.1026,0.0031,
0.796755,-0.4473,0.8834,-0.0667,0.0672,-0.0837,0.0165,
0.897547,-0.4446,0.8768,-0.0555,0.0122,0.0489,-0.0043,
0.997471,-0.4639,0.8932,-0.0107,-0.0342,-0.0977,0.0128,
1.097201,-0.4517,0.8905,-0.0493,-0.0067,0.0055,0.0098,
1.197865,-0.4485,0.8846,-0.0599,-0.0586,0.0299,-0.0012,
1.298379,-0.4566,0.8912,-0.0349,-0.0446,-0.0049,0.0049,
1.398300,-0.4512,0.8925,-0.0230,0.0226,-0.0507,0.0183,
1.499484,-0.4441,0.8954,-0.0469,0.0672,-0.1228,0.0403,
1.600227,-0.4420,0.8895,-0.0616,0.0226,-0.0134,0.0214,
1.701481,-0.4459,0.8976,-0.0327,-0.0257,-0.0177,0.0055,
1.801393,-0.4258,0.8998,0.0161,0.0721,-0.2376,0.1075,
1.902104,-0.3987,0.8839,-0.0467,0.2999,-0.2553,0.0464,
2.003166,-0.4292,0.8895,-0.1119,0.0904,-0.0049,-0.0220,
2.102325,-0.4466,0.8934,-0.0853,-0.1888,0.2126,-0.0586,
2.205662,-0.4351,0.9127,-0.0454,-0.0904,0.1045,-0.0293,
