
time,gFx,gFy,gFz,wx,wy,wz,
0.098703,-0.2499,0.8978,-0.3682,-0.0599,0.1087,0.0428,
0.198683,-0.2309,0.8900,-0.3679,-0.3262,0.2370,-0.0293,
0.298803,-0.2460,0.8939,-0.3413,-0.2541,0.2944,-0.1649,
0.399106,-0.2751,0.9227,-0.3007,-0.2431,0.1845,-0.1142,
0.499418,-0.2602,0.9179,-0.2910,0.0354,-0.0886,0.0538,
0.600442,-0.2318,0.9113,-0.3293,0.1210,-0.0733,0.0715,
0.700454,-0.2284,0.9047,-0.3425,0.0476,-0.0434,0.0195,
0.800311,-0.2331,0.9074,-0.3484,0.0024,0.0257,0.0067,
0.900642,-0.2411,0.9076,-0.3215,-0.0116,0.0367,-0.0238,
1.000897,-0.2463,0.9074,-0.3357,0.0464,-0.0538,0.0098,
1.101187,-0.2399,0.9054,-0.3430,0.0147,-0.0330,-0.0092,
1.201806,-0.2470,0.9059,-0.3467,0.0049,0.0226,-0.0269,
1.302223,-0.2485,0.9012,-0.3454,-0.0140,0.0122,-0.0171,
1.403536,-0.2504,0.9032,-0.3362,-0.0153,0.0177,-0.0275,
1.503063,-0.2599,0.9071,-0.3327,-0.0312,0.0183,-0.0086,
1.603741,-0.2629,0.9042,-0.3176,-0.0397,-0.0421,0.0128,
1.704021,-0.2494,0.9076,-0.3494,0.0562,-0.1234,0.0715,
1.804274,-0.2438,0.9054,-0.3327,0.0024,-0.1057,0.0550,
1.904007,-0.2380,0.9061,-0.3376,0.0318,-0.0134,0.0287,
2.004315,-0.2463,0.9056,-0.3257,-0.0403,0.0678,-0.0073,
2.104505,-0.2555,0.9159,-0.3205,-0.0312,-0.0122,-0.0367,
2.204950,-0.2563,0.9074,-0.3071,0.1356,-0.1283,0.0544,
2.306306,-0.2499,0.9027,-0.3362,-0.0183,-0.3305,0.0568,
2.405416,-0.2602,0.9059,-0.3787,0.0544,0.0544,-0.0049,
2.505849,-0.2467,0.9069,-0.3139,0.0061,0.1588,-0.0128,
