
time,gFx,gFy,gFz,wx,wy,wz,
0.098271,-0.2839,0.5323,0.8011,-0.0202,0.1484,-0.0593,
0.198431,-0.2766,0.5167,0.8182,0.1093,-0.0525,0.0147,
0.298997,-0.2722,0.5218,0.8270,0.1142,0.0977,-0.0189,
0.399171,-0.2895,0.5394,0.8018,0.1491,0.0348,-0.0183,
0.499345,-0.2849,0.5516,0.7854,0.1081,0.0696,0.0024,
0.600113,-0.2993,0.5556,0.8047,0.0000,0.0147,0.0177,
0.701034,-0.3010,0.5397,0.8062,-0.0892,-0.0617,-0.0061,
0.801558,-0.2807,0.5614,0.7669,0.0202,-0.0458,0.0195,
0.901445,-0.2719,0.5387,0.8135,-0.0293,0.0843,0.0593,
1.001939,-0.2748,0.5279,0.8091,0.0140,0.0263,0.0024,
1.102498,-0.2915,0.5578,0.8001,0.0140,0.0269,0.0006,
1.202664,-0.2880,0.5458,0.7999,-0.0006,0.0391,0.0269,
1.302630,-0.2919,0.5446,0.8089,-0.0079,-0.0049,-0.0037,
1.402546,-0.2836,0.5416,0.8062,-0.0043,-0.0244,-0.0006,
1.504976,-0.2963,0.5485,0.8003,0.0092,-0.0226,0.0000,
1.605418,-0.2875,0.5468,0.7994,0.0067,0.0018,0.0147,
1.706408,-0.2890,0.5468,0.7984,0.0250,-0.0140,-0.0073,
1.806579,-0.2929,0.5516,0.7950,-0.0031,-0.0220,0.0092,
1.907049,-0.2893,0.5465,0.7964,-0.0226,0.0269,0.0189,
2.007870,-0.2900,0.5431,0.7913,0.0104,0.0012,-0.0165,
2.108810,-0.3017,0.5519,0.8035,-0.0049,0.0232,-0.0079,
2.210738,-0.2917,0.5458,0.7986,0.0092,-0.0299,-0.0012,
2.310667,-0.3110,0.5668,0.8165,-0.2462,-0.0837,-0.0434,
