
time,gFx,gFy,gFz,wx,wy,wz,
0.098885,-0.1935,0.5338,0.8590,-0.0232,0.0379,0.0061,
0.198915,-0.1879,0.5355,0.8309,0.0385,-0.0202,-0.0214,
0.299074,-0.1942,0.5350,0.8365,-0.0293,0.0024,0.0244,
0.398938,-0.1910,0.5277,0.8460,0.0037,-0.0208,0.0043,
0.499258,-0.1862,0.5389,0.8297,0.0024,-0.0086,0.0086,
0.600077,-0.1803,0.5270,0.8507,-0.0183,-0.0086,0.0208,
0.700443,-0.1884,0.5363,0.8348,-0.0055,-0.0110,0.0128,
0.801039,-0.1825,0.5275,0.8397,-0.0238,0.0018,0.0195,
0.901030,-0.1830,0.5284,0.8370,-0.0031,-0.0134,0.0043,
1.001461,-0.1827,0.5292,0.8463,-0.0226,0.0171,0.0140,
1.102273,-0.1783,0.5262,0.8470,-0.0043,0.0037,-0.0079,
1.203327,-0.1813,0.5287,0.8416,-0.0006,0.0153,-0.0067,
1.302846,-0.1835,0.5289,0.8485,0.0134,-0.0055,-0.0140,
1.403290,-0.1837,0.5213,0.8411,-0.0018,0.0171,-0.0568,
1.504414,-0.1942,0.5372,0.8306,0.0263,-0.0464,0.0018,
1.604771,-0.1874,0.5253,0.8592,-0.0024,0.0257,-0.0061,
1.704977,-0.1857,0.5343,0.8275,-0.0116,-0.0043,-0.0043,
1.805953,-0.1869,0.5250,0.8534,0.0122,0.0031,-0.0061,
1.908719,-0.1869,0.5306,0.8397,0.0024,0.0031,-0.0147,
2.007973,-0.1918,0.5314,0.8487,-0.0037,0.0122,-0.0055,
2.108901,-0.1913,0.5314,0.8372,0.0031,0.0122,-0.0043,
2.209836,-0.1923,0.5292,0.8414,0.0043,-0.0043,0.0128,
2.310688,-0.1925,0.5292,0.8470,0.0098,0.0012,0.0012,
2.411232,-0.1901,0.5257,0.8389,-0.0043,-0.0031,-0.0018,
2.512489,-0.1932,0.5289,0.8524,-0.0024,-0.0049,-0.0006,
2.612802,-0.1893,0.5314,0.8360,-0.0140,0.0147,0.0061,
2.713731,-0.1908,0.5262,0.8485,-0.0202,-0.0043,0.0177,
2.814021,-0.1932,0.5262,0.8460,-0.0244,0.0043,0.0122,
2.913875,-0.1893,0.5206,0.8258,-0.0024,0.0360,0.0226,
3.013590,-0.1913,0.5211,0.8519,0.0116,-0.0183,0.0043,
