
time,gFx,gFy,gFz,wx,wy,wz,
0.097556,-0.0989,0.5944,0.8118,0.0055,-0.0116,-0.0031,
0.197167,-0.0948,0.5861,0.8253,0.0067,0.0195,-0.0055,
0.297651,-0.0985,0.5895,0.8101,0.0031,0.0287,-0.0116,
0.397713,-0.1009,0.5863,0.8267,0.0232,0.0134,-0.0159,
0.497838,-0.1058,0.5951,0.8140,0.0269,0.0171,-0.0214,
0.598285,-0.0994,0.5898,0.8218,-0.0043,0.0367,-0.0128,
0.698997,-0.0960,0.5898,0.8172,0.0159,-0.0476,0.0079,
0.799690,-0.1085,0.5964,0.8167,-0.0086,0.0147,-0.0024,
0.899749,-0.1002,0.5978,0.8052,0.0018,0.0214,-0.0031,
1.000147,-0.1080,0.5959,0.8223,0.0061,-0.0128,0.0122,
1.100234,-0.1102,0.5949,0.8062,0.0134,0.0446,0.0006,
1.201184,-0.1085,0.6042,0.8052,0.0281,0.0024,0.0086,
1.301317,-0.1007,0.5922,0.8089,-0.0305,0.0250,0.0263,
1.401925,-0.1104,0.5995,0.8236,-0.0214,0.0257,-0.0092,
1.503918,-0.1031,0.5905,0.8096,-0.0220,0.0049,0.0043,
1.603987,-0.1036,0.5900,0.8187,-0.0006,-0.0037,-0.0183,
1.704845,-0.1085,0.5944,0.8189,-0.0024,0.0031,-0.0171,
1.804641,-0.1104,0.5917,0.8167,0.0043,-0.0031,-0.0171,
1.907205,-0.1097,0.5934,0.8165,0.0012,-0.0128,0.0110,
2.008106,-0.1041,0.5912,0.8135,-0.0098,0.0360,0.0049,
2.108918,-0.1146,0.5946,0.8223,-0.0024,0.0715,0.0031,
2.209539,-0.1131,0.5902,0.8106,-0.0281,-0.0043,0.0122,
2.309753,-0.1094,0.5856,0.8270,-0.0018,-0.0397,0.0104,
2.410626,-0.1075,0.5895,0.8170,-0.0134,-0.0128,0.0012,
2.510876,-0.1080,0.5880,0.8174,-0.0159,-0.0049,0.0073,
2.612127,-0.1092,0.5844,0.8236,-0.0159,-0.0006,0.0098,
2.712783,-0.1065,0.5839,0.8211,-0.0171,0.0037,0.0263,
2.813370,-0.1026,0.5814,0.8287,-0.0171,0.0104,0.0177,
2.914310,-0.1046,0.5800,0.8240,-0.0122,0.0092,0.0140,
3.015321,-0.0987,0.5775,0.8265,0.0043,0.0061,-0.0018,
3.115753,-0.1070,0.5827,0.8309,0.0043,0.0031,-0.0067,
3.215877,-0.1016,0.5771,0.8214,0.0165,-0.0208,-0.0165,
3.315341,-0.1085,0.5868,0.8055,0.0556,0.0635,-0.0238,
3.415888,-0.1058,0.5805,0.8240,0.0293,-0.0024,-0.0006,
