
time,gFx,gFy,gFz,wx,wy,wz,
0.098484,-0.3017,0.5592,0.7979,-0.0263,0.0519,0.0153,
0.199653,-0.2897,0.5448,0.7859,0.0073,-0.0079,-0.0079,
0.299801,-0.2973,0.5519,0.7969,0.0067,0.0238,-0.0128,
0.399788,-0.3071,0.5578,0.7852,-0.0049,0.0299,0.0153,
0.499941,-0.3022,0.5534,0.7974,0.0043,-0.0373,0.0110,
0.601444,-0.2985,0.5490,0.7896,-0.0214,-0.0140,0.0049,
0.702250,-0.3000,0.5565,0.7903,-0.0031,-0.0324,0.0171,
0.801925,-0.2961,0.5516,0.7854,-0.0208,0.0489,0.0147,
0.903628,-0.3000,0.5521,0.7891,0.0049,-0.0214,0.0159,
1.003645,-0.2983,0.5556,0.7886,-0.0098,0.0330,0.0079,
1.104124,-0.2956,0.5492,0.7908,-0.0049,-0.0049,0.0049,
1.206333,-0.2978,0.5492,0.7906,0.0159,0.0299,-0.0073,
1.306806,-0.2985,0.5519,0.7898,0.0086,0.0257,-0.0055,
1.408308,-0.3056,0.5524,0.7923,0.0159,0.0098,-0.0134,
1.509095,-0.3029,0.5560,0.7852,0.0098,0.0012,-0.0018,
1.609906,-0.3003,0.5573,0.7920,0.0250,0.0220,-0.0061,
1.710162,-0.3029,0.5585,0.7823,0.0189,-0.0104,-0.0073,
1.811038,-0.3049,0.5626,0.7823,-0.0018,0.0232,0.0122,
1.911872,-0.2978,0.5541,0.7889,0.0116,0.0134,0.0086,
2.010518,-0.3022,0.5592,0.7837,0.0043,-0.0037,-0.0116,
2.111145,-0.3010,0.5585,0.7862,-0.0024,-0.0134,0.0110,
2.212367,-0.2995,0.5558,0.7864,0.0043,0.0165,-0.0092,
2.312915,-0.3010,0.5600,0.7945,0.0134,-0.0299,0.0018,
2.413786,-0.2998,0.5575,0.7913,-0.0006,-0.0043,0.0043,
2.514334,-0.2988,0.5543,0.7845,-0.0043,0.0031,0.0000,
2.615746,-0.3042,0.5560,0.7869,-0.0043,0.0147,0.0012,
2.715677,-0.3037,0.5580,0.7925,0.0012,-0.0024,0.0134,
2.818297,-0.2961,0.5512,0.7884,0.0043,0.0244,-0.0043,
2.916905,-0.3012,0.5563,0.7852,0.0061,0.0299,-0.0073,
3.016822,-0.3066,0.5592,0.7854,-0.0006,-0.0220,-0.0018,
3.117324,-0.3034,0.5553,0.7845,-0.0086,0.0263,0.0012,
3.219307,-0.3025,0.5553,0.7864,0.0006,0.0214,-0.0006,
3.319330,-0.3059,0.5560,0.7945,0.0092,-0.0104,-0.0031,
3.420426,-0.3061,0.5563,0.7891,0.0073,-0.0342,-0.0134,
3.520818,-0.3044,0.5578,0.7891,0.0049,-0.0055,0.0049,
3.619930,-0.2954,0.5509,0.7803,0.1588,0.1826,0.0018,
3.723973,-0.3098,0.5529,0.8350,-0.1698,-0.1350,0.0098,
