
time,gFx,gFy,gFz,wx,wy,wz,
0.098266,-0.2489,0.6000,0.7705,-0.0024,-0.0250,-0.0147,
0.198363,-0.2509,0.6051,0.7723,0.0195,0.0067,-0.0037,
0.298342,-0.2529,0.6059,0.7696,0.0287,0.0006,0.0006,
0.399555,-0.2546,0.6076,0.7652,0.0226,-0.0195,-0.0012,
0.499846,-0.2485,0.6034,0.7725,-0.0128,-0.0086,0.0122,
0.600755,-0.2553,0.6027,0.7627,-0.0244,-0.0067,0.0073,
0.701217,-0.2575,0.6073,0.7747,-0.0318,-0.0214,0.0293,
0.801118,-0.2531,0.5973,0.7676,-0.0171,0.0147,0.0263,
0.901710,-0.2485,0.5990,0.7771,-0.0104,-0.0018,0.0220,
1.001599,-0.2443,0.5986,0.7630,-0.0134,0.0104,0.0104,
1.102073,-0.2507,0.5954,0.7845,-0.0031,0.0354,0.0238,
1.202551,-0.2492,0.5949,0.7749,0.0171,0.0122,0.0116,
1.303410,-0.2538,0.5983,0.7730,-0.0049,0.0073,0.0122,
1.404694,-0.2521,0.5990,0.7793,0.0391,-0.0049,0.0177,
1.505283,-0.2514,0.5983,0.7683,0.0171,0.0214,0.0024,
1.607831,-0.2531,0.6034,0.7737,0.0147,0.0238,0.0116,
1.705502,-0.2443,0.6007,0.7642,0.0049,0.0110,0.0159,
1.805930,-0.2541,0.6020,0.7654,0.0006,0.0299,-0.0073,
1.906339,-0.2590,0.6066,0.7713,0.0324,0.0342,0.0086,
2.008080,-0.2563,0.6020,0.7713,-0.0122,0.0250,0.0079,
2.107872,-0.2575,0.6022,0.7698,0.0031,0.0238,0.0086,
2.208986,-0.2612,0.6051,0.7657,-0.0098,0.0403,0.0122,
2.309354,-0.2548,0.6020,0.7674,-0.0122,-0.0018,0.0305,
2.410358,-0.2531,0.5976,0.7693,-0.0037,0.0293,0.0043,
2.511055,-0.2604,0.5998,0.7666,-0.0079,0.0281,0.0024,
2.612151,-0.2656,0.6029,0.7793,0.0067,-0.0299,0.0312,
2.712552,-0.2509,0.5993,0.7686,-0.0018,-0.0122,0.0128,
2.812424,-0.2614,0.5981,0.7825,0.1118,0.1680,0.0116,
2.911827,-0.2685,0.6044,0.8236,-0.2560,-0.1729,-0.0782,
