
time,gFx,gFy,gFz,wx,wy,wz,
0.098545,0.6650,0.5905,-0.4151,0.0788,0.0794,-0.0580,
0.198633,0.6455,0.6042,-0.4393,0.1191,0.0214,-0.0996,
0.298650,0.6586,0.5785,-0.4212,0.4233,0.1283,-0.1246,
0.399049,0.6398,0.5780,-0.5253,0.6610,0.1344,-0.1961,
0.499972,0.6352,0.5731,-0.5526,0.0519,-0.1442,-0.1393,
0.600309,0.6034,0.5854,-0.5783,0.0415,-0.0379,-0.0953,
0.701710,0.6078,0.5854,-0.5311,0.0067,-0.0134,-0.0464,
0.802182,0.6135,0.5775,-0.5580,0.0220,-0.0641,-0.0397,
0.902482,0.6117,0.5729,-0.5556,0.0489,0.0092,-0.0495,
1.003110,0.6130,0.5751,-0.5460,0.0360,0.0159,-0.0324,
1.103455,0.5976,0.5856,-0.5394,0.0238,0.0012,-0.0165,
1.203660,0.6000,0.5861,-0.5575,0.0043,0.0134,0.0098,
1.303697,0.6007,0.5871,-0.5458,-0.0324,0.0495,0.0440,
1.404787,0.6095,0.5797,-0.5499,-0.0140,0.0538,0.0580,
1.505839,0.6200,0.5734,-0.5419,-0.0348,0.0531,0.0635,
1.605718,0.6259,0.5675,-0.5328,-0.0892,0.0275,0.0617,
1.707294,0.6357,0.5724,-0.5311,-0.0910,0.0220,0.0507,
1.807474,0.6401,0.5709,-0.5104,-0.1393,-0.0049,0.0342,
1.908396,0.6398,0.5810,-0.5038,-0.0770,0.0055,0.0189,
2.009020,0.6386,0.5785,-0.4955,-0.0263,0.0275,0.0293,
2.108546,0.6352,0.5844,-0.5187,-0.0971,-0.0104,0.0183,
2.209165,0.6423,0.5878,-0.5028,-0.0385,0.0324,0.0269,
2.310443,0.6481,0.5817,-0.4942,-0.0367,0.0281,0.0531,
2.410250,0.6667,0.5670,-0.4937,0.0073,0.0275,0.0269,
2.510768,0.6604,0.5683,-0.4781,-0.0079,-0.0104,0.0116,
2.612773,0.6601,0.5763,-0.4989,-0.0257,0.0171,-0.0049,
2.712225,0.6586,0.5761,-0.4674,0.0031,0.0067,0.0037,
2.813265,0.6538,0.5746,-0.4984,0.0104,-0.0098,-0.0061,
2.914429,0.6525,0.5844,-0.5023,-0.0195,0.0440,0.0049,
3.015058,0.6543,0.5959,-0.5243,-0.2431,0.2560,0.1875,
3.116000,0.7058,0.5617,-0.3757,-0.1576,0.1973,0.0513,
3.216674,0.6845,0.5854,-0.4026,-0.0360,0.0281,0.0452,
3.317945,0.6977,0.5673,-0.4400,0.0354,-0.0501,-0.0031,
3.418890,0.6992,0.5722,-0.4366,-0.0641,-0.0745,-0.0031,
3.519501,0.6799,0.5888,-0.4351,-0.1203,-0.1057,-0.0067,
3.620049,0.6694,0.5995,-0.4151,-0.2089,-0.2535,-0.0061,
3.719198,0.6665,0.6025,-0.4979,-0.1735,-0.1081,0.0483,
