
time,gFx,gFy,gFz,wx,wy,wz,
0.098384,-0.3909,0.5783,0.7512,-0.0819,-0.0263,-0.0208,
0.198353,-0.3836,0.5722,0.7273,0.0110,-0.0189,0.0299,
0.298430,-0.3819,0.5668,0.7498,0.0195,0.0147,0.0018,
0.398695,-0.3858,0.5780,0.7363,0.0238,-0.0134,-0.0171,
0.498854,-0.3889,0.5775,0.7302,0.0037,0.0061,0.0006,
0.600143,-0.3819,0.5653,0.7434,-0.0104,-0.0079,0.0116,
0.700396,-0.3850,0.5705,0.7498,0.0171,0.0006,0.0006,
0.801579,-0.3887,0.5736,0.7329,-0.0018,-0.0055,0.0098,
0.900943,-0.3850,0.5746,0.7376,0.0024,-0.0037,0.0269,
1.001261,-0.3811,0.5665,0.7420,-0.0147,0.0049,0.0128,
1.101430,-0.3858,0.5702,0.7415,0.0086,0.0183,0.0122,
1.202231,-0.3867,0.5749,0.7393,0.0153,0.0055,0.0024,
1.302255,-0.3870,0.5729,0.7371,0.0183,0.0122,-0.0012,
1.403147,-0.3892,0.5753,0.7402,0.0312,0.0067,0.0098,
1.505616,-0.3858,0.5775,0.7339,0.0000,0.0171,0.0214,
1.605544,-0.3833,0.5675,0.7449,0.0195,0.0116,0.0055,
1.705519,-0.3884,0.5761,0.7310,0.0293,0.0000,0.0031,
1.805607,-0.3958,0.5846,0.7285,0.0336,0.0354,0.0134,
1.905718,-0.3894,0.5778,0.7346,0.0037,0.0171,0.0195,
2.006590,-0.3880,0.5797,0.7317,0.0183,0.0012,0.0006,
2.106563,-0.3985,0.5863,0.7268,-0.0067,0.0018,0.0098,
2.207713,-0.3875,0.5795,0.7324,-0.0024,-0.0024,0.0165,
2.308104,-0.3899,0.5841,0.7317,-0.0018,-0.0140,0.0104,
2.409188,-0.3926,0.5832,0.7312,-0.0006,0.0116,0.0183,
2.509502,-0.3845,0.5766,0.7356,-0.0018,0.0049,0.0171,
2.609359,-0.3882,0.5788,0.7361,-0.0147,-0.0055,0.0031,
2.709735,-0.3877,0.5795,0.7310,-0.0208,0.0177,0.0031,
2.809701,-0.3838,0.5827,0.7007,-0.0153,0.0147,0.0098,
