
time,gFx,gFy,gFz,wx,wy,wz,
0.097410,-0.0982,0.3772,0.9325,0.0104,0.0134,-0.0733,
0.197502,-0.1197,0.3860,0.9264,0.0458,-0.0098,-0.0232,
0.297477,-0.1136,0.3797,0.9242,-0.0024,0.0507,0.0281,
0.398233,-0.1038,0.3753,0.9372,-0.0147,0.0360,0.0116,
0.498409,-0.1016,0.3767,0.9335,0.0318,0.0055,-0.0195,
0.600273,-0.1182,0.3811,0.9235,0.0318,-0.0043,-0.0287,
0.701086,-0.1231,0.3853,0.9245,0.0086,0.0006,0.0055,
0.801634,-0.1099,0.3836,0.9286,-0.0244,0.0202,0.0421,
0.903038,-0.1033,0.3823,0.9333,-0.0134,0.0000,0.0079,
1.002856,-0.1104,0.3809,0.9215,-0.0098,0.0000,0.0018,
1.102692,-0.1143,0.3794,0.9323,-0.0391,0.0104,0.0055,
1.203996,-0.1092,0.3740,0.9391,-0.0134,0.0067,0.0128,
1.304320,-0.1214,0.3767,0.9289,0.0037,-0.0024,0.0031,
1.403417,-0.1085,0.3706,0.9328,-0.0202,0.0049,0.0165,
1.504096,-0.1131,0.3779,0.9303,-0.0098,0.0073,0.0049,
1.604958,-0.1060,0.3694,0.9401,-0.0079,0.0061,-0.0049,
1.705354,-0.1173,0.3748,0.9213,-0.0061,0.0018,-0.0134,
1.806140,-0.1170,0.3711,0.9430,-0.0171,0.0122,0.0153,
1.907094,-0.1136,0.3672,0.9433,0.0073,-0.0116,-0.0055,
2.009071,-0.1163,0.3757,0.9284,0.0165,0.0006,-0.0140,
2.108368,-0.1156,0.3760,0.9264,-0.0104,0.0122,0.0195,
2.209200,-0.1043,0.3643,0.9296,-0.0312,0.0031,0.0086,
2.309837,-0.1197,0.3701,0.9372,-0.0061,0.0037,-0.0153,
2.410841,-0.1229,0.3677,0.9298,-0.0348,0.0165,0.0165,
2.511348,-0.1077,0.3582,0.9379,-0.0367,0.0214,0.0195,
2.611839,-0.1134,0.3591,0.9469,-0.0153,0.0110,-0.0012,
2.712048,-0.1175,0.3577,0.9460,0.0061,-0.0104,-0.0092,
2.813047,-0.1251,0.3621,0.9379,0.0238,0.0104,-0.0116,
2.912184,-0.1295,0.3687,0.9198,0.0043,0.0874,0.0000,
