
time,gFx,gFy,gFz,wx,wy,wz,
0.096851,-0.2177,0.5788,0.8001,-0.0153,0.0263,-0.0183,
0.196845,-0.2231,0.5841,0.7925,0.0257,-0.0165,-0.0055,
0.297118,-0.2223,0.5817,0.7972,0.0000,0.0140,-0.0116,
0.397877,-0.2206,0.5810,0.7923,0.0440,-0.0434,-0.0153,
0.498371,-0.2189,0.5863,0.7903,0.0312,-0.0324,-0.0110,
0.599107,-0.2167,0.5883,0.7969,0.0116,-0.0250,0.0024,
0.700100,-0.2162,0.5868,0.7874,0.0110,-0.0165,0.0000,
0.800265,-0.2152,0.5917,0.7920,0.0031,-0.0098,-0.0031,
0.900429,-0.2152,0.5893,0.7857,-0.0031,-0.0098,-0.0037,
1.000641,-0.2167,0.5885,0.7903,-0.0220,0.0073,0.0018,
1.101238,-0.2194,0.5910,0.7903,0.0043,0.0049,-0.0043,
1.201526,-0.2223,0.5917,0.7896,0.0281,0.0024,0.0098,
1.301781,-0.2150,0.5878,0.7906,0.0006,-0.0012,0.0031,
1.404423,-0.2206,0.5876,0.7957,0.0079,0.0092,-0.0092,
1.502862,-0.2204,0.5912,0.7928,0.0287,-0.0073,-0.0086,
1.603531,-0.2221,0.5929,0.7886,0.0250,-0.0165,-0.0006,
1.712881,-0.2216,0.5924,0.7784,0.0104,-0.0092,-0.0098,
1.811155,-0.2233,0.5961,0.7930,0.0214,0.0018,-0.0049,
1.911317,-0.2172,0.5954,0.7813,0.0373,0.0079,-0.0055,
2.003239,-0.2172,0.5956,0.7942,0.0220,0.0055,-0.0098,
2.103423,-0.2250,0.6039,0.7881,0.0250,-0.0140,-0.0055,
2.203921,-0.2226,0.6047,0.7820,0.0238,0.0061,0.0049,
2.304033,-0.2226,0.6061,0.7803,0.0195,-0.0183,0.0110,
2.406564,-0.2177,0.6005,0.7747,-0.0012,-0.0079,0.0067,
2.504586,-0.2155,0.6032,0.7808,-0.0049,-0.0012,0.0018,
2.604313,-0.2182,0.6027,0.7610,0.1087,0.1307,0.0024,
