
time,gFx,gFy,gFz,wx,wy,wz,
0.101335,-0.1637,0.6733,0.7476,-0.1118,0.0055,0.0006,
0.201599,-0.1559,0.6633,0.7271,0.0037,-0.0128,0.0220,
0.301837,-0.1678,0.6723,0.7422,0.0018,0.0067,-0.0043,
0.402137,-0.1671,0.6731,0.7214,0.0092,-0.0195,0.0208,
0.502285,-0.1630,0.6696,0.7471,-0.0195,0.0086,0.0238,
0.603195,-0.1551,0.6633,0.7310,0.0147,-0.0128,0.0092,
0.703501,-0.1703,0.6740,0.7486,-0.0110,0.0037,0.0073,
0.803783,-0.1520,0.6643,0.7234,0.0122,-0.0055,0.0140,
0.904173,-0.1639,0.6711,0.7432,-0.0232,0.0165,0.0128,
1.004798,-0.1564,0.6660,0.7351,0.0110,0.0006,0.0140,
1.107933,-0.1625,0.6701,0.7398,0.0055,0.0055,0.0037,
1.204807,-0.1615,0.6677,0.7402,0.0153,0.0079,0.0086,
1.305306,-0.1634,0.6674,0.7398,-0.0006,0.0043,0.0086,
1.405819,-0.1652,0.6704,0.7346,0.0110,-0.0104,0.0067,
1.507117,-0.1617,0.6721,0.7266,0.0086,-0.0012,0.0055,
1.607788,-0.1608,0.6684,0.7337,0.0012,-0.0031,0.0098,
1.707919,-0.1617,0.6709,0.7410,0.0189,0.0055,0.0018,
1.808684,-0.1720,0.6728,0.7332,0.0140,0.0122,0.0037,
1.909655,-0.1649,0.6736,0.7424,0.0116,-0.0159,0.0098,
2.010385,-0.1625,0.6674,0.7332,-0.0073,-0.0134,0.0220,
2.121429,-0.1608,0.6689,0.7378,0.0012,-0.0067,0.0012,
2.211084,-0.1634,0.6723,0.7280,-0.0086,-0.0024,0.0092,
2.312143,-0.1608,0.6696,0.7410,0.0110,0.0098,0.0140,
2.411635,-0.1610,0.6860,0.7178,-0.1112,-0.1613,-0.0886,
