
time,gFx,gFy,gFz,wx,wy,wz,
0.098741,-0.1813,0.5047,0.8336,0.0965,0.0812,0.0128,
0.198448,-0.1695,0.5018,0.8697,0.0843,-0.0214,-0.0140,
0.298635,-0.1625,0.5069,0.8455,0.1063,0.0531,-0.0550,
0.398684,-0.1862,0.5272,0.8560,0.0837,-0.0073,-0.0305,
0.498933,-0.1857,0.5245,0.8397,0.0623,0.0195,-0.0214,
0.599547,-0.1823,0.5316,0.8443,0.0428,-0.0232,-0.0189,
0.699395,-0.1813,0.5338,0.8326,0.0165,0.0116,-0.0183,
0.800659,-0.1891,0.5331,0.8431,-0.0165,0.0049,0.0128,
0.900971,-0.1695,0.5238,0.8438,0.0037,0.0055,0.0287,
1.001319,-0.1764,0.5221,0.8453,-0.0318,0.0287,0.0140,
1.102155,-0.1857,0.5326,0.8460,-0.0147,-0.0244,0.0122,
1.202325,-0.1727,0.5221,0.8416,-0.0232,0.0409,0.0037,
1.302489,-0.1854,0.5267,0.8534,0.0018,0.0177,-0.0055,
1.402929,-0.1852,0.5267,0.8517,-0.0049,-0.0305,0.0061,
1.503431,-0.1820,0.5257,0.8499,0.0611,-0.0654,0.0159,
1.604452,-0.1766,0.5333,0.8512,0.0165,-0.0586,0.0134,
1.705109,-0.1759,0.5289,0.8363,0.0024,0.0195,0.0110,
1.805831,-0.1906,0.5336,0.8546,0.0079,0.0452,0.0018,
1.906357,-0.1854,0.5336,0.8397,0.0153,-0.0140,0.0312,
2.006931,-0.1774,0.5314,0.8328,-0.0287,0.0018,0.0403,
2.108442,-0.1727,0.5209,0.8482,-0.0580,0.0574,0.0116,
2.208422,-0.1766,0.5218,0.8509,-0.0293,0.0092,0.0024,
2.307897,-0.1837,0.5272,0.8280,0.1155,0.1814,0.0367,
2.408061,-0.1810,0.5238,0.8951,-0.1222,-0.1338,-0.0024,
