
time,gFx,gFy,gFz,wx,wy,wz,
0.102713,-0.2548,0.5678,0.8160,-0.0562,0.0660,-0.0177,
0.202585,-0.2455,0.5585,0.7874,-0.0006,-0.0348,0.0104,
0.302714,-0.2541,0.5595,0.8157,-0.0159,0.0318,-0.0061,
0.402594,-0.2521,0.5619,0.7981,0.0012,-0.0257,-0.0024,
0.502764,-0.2509,0.5609,0.8094,-0.0037,0.0593,0.0140,
0.604360,-0.2465,0.5590,0.8023,-0.0037,0.0195,0.0110,
0.704987,-0.2524,0.5597,0.8008,0.0055,-0.0354,0.0024,
0.805270,-0.2531,0.5634,0.7950,0.0006,0.0031,0.0098,
0.905615,-0.2436,0.5582,0.7981,0.0000,-0.0177,0.0086,
1.006204,-0.2433,0.5624,0.8033,0.0024,0.0214,0.0067,
1.106369,-0.2441,0.5573,0.8021,0.0006,0.0031,0.0024,
1.207366,-0.2450,0.5587,0.8050,0.0024,0.0385,-0.0140,
1.308433,-0.2509,0.5631,0.8109,0.0110,0.0037,-0.0104,
1.408234,-0.2497,0.5617,0.8023,0.0153,-0.0073,-0.0116,
1.509533,-0.2475,0.5648,0.7986,0.0226,0.0024,-0.0061,
1.609293,-0.2507,0.5663,0.8035,0.0147,-0.0104,0.0006,
1.710462,-0.2485,0.5646,0.7981,0.0037,-0.0098,0.0006,
1.810402,-0.2482,0.5675,0.8013,0.0037,-0.0116,0.0000,
1.911045,-0.2470,0.5636,0.8025,0.0043,-0.0037,0.0024,
2.011892,-0.2480,0.5675,0.8035,0.0134,-0.0189,-0.0024,
2.112051,-0.2529,0.5683,0.7999,0.0031,-0.0128,0.0177,
2.212626,-0.2472,0.5641,0.7972,0.0128,-0.0336,0.0031,
2.313494,-0.2514,0.5692,0.7908,-0.0165,0.0299,-0.0079,
2.414064,-0.2641,0.5714,0.8089,-0.0147,-0.0257,0.0171,
2.514862,-0.2482,0.5612,0.7972,-0.0263,0.0098,0.0189,
2.615583,-0.2531,0.5617,0.8072,-0.0617,-0.0367,-0.0458,
2.715222,-0.2338,0.5365,0.8167,-0.0098,-0.0599,0.0098,
2.814893,-0.2380,0.5634,0.7984,-0.0874,0.0373,-0.0562,
