
time,gFx,gFy,gFz,wx,wy,wz,
0.098577,-0.2951,0.5257,0.7842,0.1271,0.0391,-0.0128,
0.198285,-0.2915,0.5233,0.8382,-0.0067,-0.0232,0.0061,
0.298440,-0.2929,0.5275,0.7886,0.0024,0.0147,-0.0153,
0.398672,-0.3003,0.5260,0.8231,0.0305,0.0134,0.0012,
0.498838,-0.2932,0.5260,0.8060,-0.0324,-0.0122,-0.0067,
0.599565,-0.2981,0.5279,0.8096,0.0128,0.0055,-0.0043,
0.699906,-0.2956,0.5240,0.8094,0.0000,0.0031,-0.0006,
0.802011,-0.2976,0.5260,0.8038,-0.0086,0.0092,-0.0012,
0.900449,-0.2990,0.5267,0.8128,-0.0104,-0.0067,0.0067,
1.002460,-0.2949,0.5206,0.8040,-0.0397,0.0104,-0.0037,
1.102724,-0.2993,0.5177,0.8145,-0.0464,0.0134,0.0012,
1.202464,-0.2949,0.5140,0.8155,-0.0281,0.0177,0.0098,
1.302422,-0.3005,0.5123,0.8228,-0.0214,0.0012,0.0037,
1.405119,-0.2993,0.5145,0.8106,-0.0092,-0.0018,-0.0049,
1.504977,-0.3007,0.5150,0.8179,-0.0195,0.0055,0.0043,
1.605971,-0.3005,0.5108,0.8199,-0.0024,0.0140,-0.0031,
1.707096,-0.3032,0.5133,0.8223,0.0079,0.0031,0.0000,
1.807010,-0.3022,0.5116,0.8148,-0.0067,0.0024,0.0000,
1.907827,-0.3015,0.5157,0.8214,0.0134,0.0104,-0.0012,
2.008325,-0.3017,0.5121,0.8145,0.0128,0.0104,0.0018,
2.108347,-0.3039,0.5101,0.8204,0.0171,-0.0073,-0.0031,
2.208909,-0.3066,0.5194,0.8126,-0.0110,0.0006,-0.0024,
2.308802,-0.3010,0.5108,0.8194,0.0006,-0.0043,0.0018,
2.409924,-0.3044,0.5118,0.8160,-0.0220,-0.0006,-0.0018,
2.509988,-0.3029,0.5091,0.8150,-0.0104,0.0079,0.0006,
2.611831,-0.3068,0.5111,0.8260,-0.0257,0.0018,0.0073,
2.710731,-0.3081,0.5096,0.8116,0.2034,0.1026,0.0403,
2.812004,-0.3010,0.5001,0.8541,-0.2749,-0.1057,-0.0330,
