
time,gFx,gFy,gFz,wx,wy,wz,
0.098101,-0.2011,0.5311,0.8477,0.0079,0.0012,-0.0037,
0.198090,-0.1920,0.5272,0.8350,-0.0055,-0.0043,-0.0024,
0.298234,-0.1959,0.5257,0.8421,0.0031,0.0043,0.0104,
0.398218,-0.1935,0.5287,0.8358,0.0226,-0.0092,-0.0116,
0.498512,-0.1945,0.5279,0.8367,0.0147,-0.0024,-0.0055,
0.599961,-0.1976,0.5319,0.8385,0.0257,-0.0147,-0.0104,
0.700514,-0.1940,0.5345,0.8343,0.0049,-0.0055,0.0171,
0.800407,-0.1888,0.5287,0.8426,-0.0049,-0.0238,0.0214,
0.900823,-0.1913,0.5311,0.8346,-0.0214,-0.0037,0.0079,
1.000901,-0.1888,0.5292,0.8414,-0.0336,-0.0006,0.0165,
1.101317,-0.1901,0.5272,0.8426,-0.0305,0.0086,0.0122,
1.201561,-0.1910,0.5267,0.8409,-0.0244,0.0232,0.0043,
1.302588,-0.1886,0.5235,0.8431,-0.0312,0.0116,0.0122,
1.406338,-0.1920,0.5223,0.8492,-0.0159,0.0006,0.0104,
1.503503,-0.1871,0.5182,0.8465,-0.0153,0.0006,0.0024,
1.604037,-0.1901,0.5189,0.8485,0.0116,-0.0165,-0.0018,
1.704969,-0.1879,0.5209,0.8477,0.0043,-0.0018,-0.0049,
1.805923,-0.1876,0.5182,0.8524,0.0012,0.0147,-0.0043,
1.905605,-0.1901,0.5218,0.8382,0.0177,-0.0018,-0.0098,
2.006714,-0.1932,0.5196,0.8485,-0.0043,0.0147,-0.0079,
2.107213,-0.1923,0.5221,0.8477,0.0049,0.0171,-0.0043,
2.208107,-0.1937,0.5228,0.8426,0.0098,0.0134,-0.0104,
2.308308,-0.1947,0.5218,0.8429,0.0140,0.0006,-0.0031,
2.408538,-0.1947,0.5262,0.8465,0.0116,-0.0049,-0.0061,
2.508490,-0.1893,0.5235,0.8419,0.0116,0.0018,-0.0086,
2.609792,-0.1962,0.5282,0.8394,0.0079,-0.0208,-0.0024,
2.710191,-0.1957,0.5257,0.8490,-0.0171,0.0061,-0.0006,
2.810781,-0.1937,0.5262,0.8397,0.0092,-0.0147,-0.0055,
2.910237,-0.2040,0.5311,0.8123,0.0935,0.1063,-0.0104,
3.011548,-0.2001,0.5167,0.8873,0.0305,-0.1118,0.0043,
