
time,gFx,gFy,gFz,wx,wy,wz,
0.097536,-0.2370,0.5880,0.8011,-0.0318,0.0250,-0.0171,
0.197523,-0.2309,0.5700,0.7850,-0.0031,0.0171,0.0055,
0.297753,-0.2367,0.5788,0.7979,0.0348,0.0086,-0.0012,
0.397920,-0.2397,0.5819,0.7859,0.0220,0.0037,-0.0067,
0.498116,-0.2380,0.5797,0.7911,0.0049,-0.0122,0.0000,
0.599733,-0.2384,0.5805,0.7935,0.0122,-0.0324,-0.0086,
0.700742,-0.2358,0.5844,0.7891,-0.0012,-0.0232,-0.0031,
0.800571,-0.2350,0.5832,0.7901,0.0147,-0.0177,0.0159,
0.900882,-0.2326,0.5800,0.7913,0.0018,0.0055,0.0147,
1.001686,-0.2345,0.5800,0.7923,-0.0086,0.0024,0.0098,
1.102195,-0.2333,0.5846,0.7959,-0.0086,0.0018,0.0031,
1.204818,-0.2370,0.5790,0.7920,-0.0183,0.0116,0.0073,
1.302666,-0.2419,0.5805,0.7989,0.0232,0.0501,0.0079,
1.403027,-0.2409,0.5785,0.7884,-0.0067,0.0037,0.0079,
1.504380,-0.2333,0.5753,0.8013,-0.0195,0.0275,0.0134,
1.604271,-0.2375,0.5761,0.7928,0.0110,0.0037,0.0018,
1.704500,-0.2409,0.5819,0.7852,-0.0061,-0.0153,0.0073,
1.804547,-0.2489,0.5827,0.8001,-0.0055,0.0385,0.0195,
1.905175,-0.2389,0.5744,0.7845,0.0055,-0.0086,0.0195,
2.005419,-0.2421,0.5788,0.8072,0.0024,-0.0055,-0.0031,
2.105827,-0.2394,0.5744,0.7828,-0.0024,-0.0098,-0.0012,
2.206609,-0.2485,0.5834,0.7996,-0.0031,0.0092,0.0153,
2.307811,-0.2428,0.5761,0.7964,-0.0122,-0.0122,0.0305,
2.408080,-0.2397,0.5687,0.8006,-0.0049,0.0000,0.0079,
2.508213,-0.2399,0.5744,0.7884,0.0000,0.0452,-0.0128,
2.608472,-0.2455,0.5778,0.8018,0.0006,0.0312,0.0086,
2.708539,-0.2397,0.5700,0.7908,0.0214,-0.0428,-0.0092,
2.808333,-0.2467,0.5834,0.7701,0.0953,0.0128,0.0531,
