
time,gFx,gFy,gFz,wx,wy,wz,
0.101750,-0.6364,0.7657,0.0164,-0.1955,-0.0330,0.0299,
0.201539,-0.6411,0.7693,0.0127,-0.0874,0.1045,0.0067,
0.301714,-0.6433,0.7657,0.0188,-0.1069,0.1570,-0.0086,
0.401755,-0.6357,0.7696,0.0193,-0.0409,0.3048,-0.0177,
0.503122,-0.6452,0.7620,-0.0051,0.0000,0.3189,-0.0538,
0.602670,-0.6486,0.7581,-0.0166,-0.0360,0.3030,-0.0788,
0.703067,-0.6591,0.7608,-0.0259,0.0837,0.1943,-0.0629,
0.803786,-0.6789,0.7564,-0.0498,0.1264,0.0990,-0.0226,
0.903694,-0.6604,0.7478,-0.0467,-0.0281,-0.0929,0.0031,
1.005987,-0.6662,0.7547,-0.0486,-0.0153,-0.1558,0.0299,
1.108341,-0.6716,0.7532,-0.0296,0.0275,-0.1723,0.0360,
1.208753,-0.6503,0.7512,-0.0393,0.0379,-0.1161,0.0293,
1.311333,-0.6499,0.7530,-0.0239,0.0067,-0.0562,0.0202,
1.414512,-0.6547,0.7613,-0.0288,-0.0134,-0.0513,0.0177,
1.512964,-0.6535,0.7617,-0.0132,-0.0312,0.0000,0.0128,
1.613888,-0.6543,0.7556,-0.0095,-0.0415,-0.0257,0.0067,
1.715540,-0.6528,0.7578,0.0017,-0.0263,-0.0727,0.0116,
1.815547,-0.6684,0.7659,-0.0518,-0.1100,0.0018,0.0232,
1.915921,-0.6381,0.7500,0.0298,-0.3152,-0.4038,0.0269,
2.017729,-0.6218,0.7512,0.1222,-0.0318,-0.0770,-0.0208,
2.119101,-0.6582,0.7637,0.0552,-0.0043,0.1191,-0.0104,
2.226004,-0.6594,0.7652,0.0718,0.0189,0.0574,-0.0098,
2.328127,-0.6557,0.7569,0.0496,0.1545,0.1692,-0.0116,
2.426040,-0.6577,0.7578,0.0147,-0.0586,-0.0018,-0.0159,
2.526375,-0.6574,0.7569,0.0413,-0.0061,0.0751,-0.0104,
