
time,gFx,gFy,gFz,wx,wy,wz,
0.096411,-0.4141,0.8294,-0.3733,-0.0373,0.0550,0.0012,
0.196606,-0.4063,0.8277,-0.3894,-0.0513,0.0721,0.0373,
0.296878,-0.4151,0.8360,-0.3941,-0.2364,0.0751,0.0018,
0.396843,-0.4168,0.8270,-0.3389,0.2566,0.6439,-0.2315,
0.501677,-0.3980,0.8221,-0.3635,-0.1912,0.0776,-0.1197,
0.601665,-0.4270,0.8314,-0.3775,0.0079,0.2162,-0.0898,
0.704772,-0.4024,0.8231,-0.3809,0.0983,0.1686,-0.1045,
0.803334,-0.4102,0.8209,-0.3765,0.0648,0.0568,-0.0825,
0.904012,-0.3999,0.8101,-0.4290,-0.0165,0.1008,-0.0403,
1.003566,-0.4016,0.8160,-0.3931,-0.0892,-0.0513,-0.0513,
1.104037,-0.4178,0.8223,-0.3948,-0.0605,0.0391,-0.0385,
1.204840,-0.4119,0.8162,-0.4029,0.0257,-0.1264,-0.0049,
1.305048,-0.4258,0.8140,-0.3953,0.0434,0.1222,-0.1338,
1.404903,-0.4229,0.8067,-0.4031,-0.0006,0.0391,0.0073,
1.508006,-0.4205,0.8096,-0.3828,0.0935,-0.1466,0.0293,
1.606762,-0.4190,0.8060,-0.3972,0.0812,-0.1484,0.0519,
1.707394,-0.4134,0.8033,-0.4131,0.0678,-0.1203,0.0342,
1.808070,-0.4163,0.7957,-0.4207,0.0263,-0.1020,0.0202,
1.908601,-0.4180,0.7984,-0.4107,-0.0006,-0.0507,-0.0354,
2.009098,-0.4266,0.7925,-0.4307,-0.0281,-0.0977,-0.0305,
2.109318,-0.4332,0.8055,-0.4092,0.0257,0.1038,-0.0006,
2.210413,-0.4270,0.8018,-0.3880,0.0281,-0.0849,-0.0104,
2.311300,-0.4356,0.7889,-0.4173,0.0531,0.0476,-0.0208,
2.412577,-0.4876,0.8013,-0.3506,-0.2187,-0.3885,-0.0226,
2.513410,-0.4586,0.7996,-0.3684,0.0800,-0.1179,0.0409,
2.614266,-0.4551,0.8021,-0.3833,0.0495,-0.0953,0.0403,
2.715231,-0.4551,0.8003,-0.4065,-0.0171,-0.0990,0.0086,
2.815814,-0.4488,0.8021,-0.3833,-0.1692,0.0257,0.0061,
2.914704,-0.4539,0.8118,-0.3435,-0.0941,0.0140,0.0079,
