
time,gFx,gFy,gFz,wx,wy,wz,
0.098054,-0.1915,0.5609,0.8055,0.0104,-0.0079,-0.0122,
0.197761,-0.1947,0.5558,0.8297,0.0611,0.0189,-0.0470,
0.299169,-0.1989,0.5646,0.8089,0.0929,0.0006,-0.0709,
0.398405,-0.2030,0.5734,0.8123,0.0867,-0.0067,-0.0825,
0.498453,-0.2035,0.5788,0.7967,0.0648,-0.0061,-0.0782,
0.599063,-0.2221,0.5880,0.7989,0.0666,-0.0079,-0.0611,
0.699379,-0.2143,0.5836,0.7913,0.0562,-0.0140,-0.0263,
0.801297,-0.2155,0.5907,0.7916,0.0263,0.0012,-0.0220,
0.900847,-0.2118,0.5900,0.7894,0.0421,0.0073,-0.0116,
1.000303,-0.2162,0.5893,0.7808,0.0189,0.0140,-0.0134,
1.100785,-0.2201,0.5981,0.7764,-0.0092,0.0324,0.0153,
1.201199,-0.2282,0.5981,0.7859,-0.0922,0.0470,0.0904,
1.305829,-0.2064,0.5793,0.8111,-0.0513,0.0244,0.1057,
1.402552,-0.1962,0.5687,0.7869,-0.0440,0.0434,0.0434,
1.503283,-0.2152,0.5812,0.8162,-0.0470,0.0238,0.0012,
1.604423,-0.2179,0.5780,0.7935,0.0104,-0.0024,0.0122,
1.705587,-0.2143,0.5741,0.7979,-0.0599,0.0318,0.0128,
1.806294,-0.2155,0.5685,0.8153,-0.0654,0.0110,0.0171,
1.905584,-0.2152,0.5705,0.8072,-0.0342,0.0238,0.0195,
2.006111,-0.2160,0.5636,0.8113,-0.0220,0.0220,0.0214,
2.106071,-0.2130,0.5614,0.8140,-0.0702,0.0159,0.0037,
2.209578,-0.2201,0.5597,0.8118,-0.0275,0.0165,-0.0024,
2.312671,-0.2145,0.5534,0.8194,-0.0623,-0.0061,0.0214,
2.408677,-0.2091,0.5438,0.8221,-0.0788,0.0043,0.0043,
2.509694,-0.2172,0.5424,0.8336,-0.0257,0.0061,-0.0073,
2.608488,-0.2201,0.5519,0.8069,-0.3103,-0.1020,-0.0330,
