
time,gFx,gFy,gFz,wx,wy,wz,
0.098071,-0.1757,0.6572,0.7869,-0.0959,-0.0092,0.0031,
0.198319,-0.1715,0.6445,0.7214,-0.0421,0.0000,-0.0055,
0.298477,-0.1827,0.6562,0.7420,0.0880,0.0391,-0.0367,
0.398735,-0.1879,0.6701,0.7542,0.0165,-0.0067,-0.0092,
0.498877,-0.1783,0.6540,0.7451,-0.0556,-0.0232,0.0177,
0.599589,-0.1759,0.6511,0.7434,-0.0611,-0.0232,0.0177,
0.700659,-0.1713,0.6491,0.7427,-0.0202,-0.0269,0.0134,
0.800517,-0.1742,0.6538,0.7427,-0.0177,0.0208,0.0098,
0.901053,-0.1673,0.6440,0.7542,-0.0037,-0.0055,0.0171,
1.001283,-0.1732,0.6513,0.7424,-0.0073,0.0116,-0.0061,
1.102117,-0.1788,0.6484,0.7505,0.0092,0.0476,-0.0006,
1.202593,-0.1752,0.6499,0.7561,0.0263,0.0043,-0.0018,
1.303066,-0.1823,0.6540,0.7486,-0.0037,0.0269,-0.0073,
1.403178,-0.1827,0.6503,0.7515,-0.0128,-0.0165,0.0122,
1.505209,-0.1771,0.6484,0.7549,0.0037,0.0024,-0.0067,
1.606027,-0.1818,0.6547,0.7466,0.0177,-0.0214,0.0061,
1.706635,-0.1759,0.6518,0.7488,-0.0024,0.0159,0.0092,
1.807054,-0.1713,0.6489,0.7407,0.0116,-0.0110,0.0079,
1.908177,-0.1761,0.6499,0.7483,-0.0238,0.0287,-0.0110,
2.008898,-0.1776,0.6484,0.7481,0.0037,0.0122,-0.0073,
2.110462,-0.1735,0.6543,0.7495,0.0299,0.0031,-0.0092,
2.210755,-0.1798,0.6604,0.7537,-0.0189,-0.0147,0.0067,
2.309916,-0.1893,0.6545,0.7078,0.1570,0.0415,-0.0220,
2.411169,-0.1673,0.6435,0.7984,0.0556,-0.0770,0.0092,
