
time,gFx,gFy,gFz,wx,wy,wz,
0.097523,0.0000,0.5538,0.8426,0.1081,0.0354,0.0464,
0.197495,0.0054,0.5612,0.8358,0.0861,0.0990,0.0226,
0.297545,-0.0129,0.5673,0.8253,0.0336,0.0324,0.0263,
0.398193,-0.0039,0.5651,0.8284,-0.0110,-0.0165,-0.0055,
0.498044,0.0032,0.5648,0.8350,-0.0183,-0.0476,-0.0140,
0.599137,0.0039,0.5617,0.8343,-0.0318,-0.0116,-0.0061,
0.699638,0.0024,0.5631,0.8377,-0.0153,-0.0031,-0.0043,
0.800002,0.0020,0.5597,0.8382,-0.0061,-0.0012,-0.0012,
0.904114,0.0012,0.5592,0.8380,0.0031,0.0049,0.0006,
1.001945,0.0015,0.5592,0.8377,0.0049,0.0055,0.0043,
1.103038,0.0002,0.5624,0.8360,0.0049,0.0073,0.0012,
1.206028,0.0010,0.5607,0.8375,0.0012,0.0061,-0.0079,
1.305138,0.0039,0.5602,0.8350,-0.0031,-0.0049,0.0018,
1.406658,0.0022,0.5614,0.8367,0.0006,-0.0037,-0.0012,
1.507719,0.0022,0.5624,0.8360,-0.0018,0.0006,-0.0018,
1.607838,0.0020,0.5602,0.8377,0.0043,0.0043,-0.0128,
1.709191,-0.0010,0.5563,0.8402,-0.0257,0.0049,-0.0287,
1.809729,-0.0051,0.5543,0.8431,-0.0122,-0.0330,0.0098,
1.909910,0.0005,0.5563,0.8377,0.0128,-0.0061,-0.0195,
2.010429,-0.0017,0.5563,0.8411,0.0165,0.0092,0.0012,
2.110336,-0.0034,0.5587,0.8360,-0.0220,-0.0098,0.0000,
