
time,gFx,gFy,gFz,wx,wy,wz,
0.098812,-0.2871,0.4292,0.9257,0.2089,0.2877,0.1057,
0.198658,-0.2988,0.5018,0.8578,0.6500,0.5327,0.3629,
0.298891,-0.2856,0.5468,0.7620,0.5376,0.1717,0.3659,
0.398914,-0.2035,0.6098,0.6958,0.1533,0.0544,0.1032,
0.499178,-0.2795,0.6003,0.7903,-0.1533,0.2486,-0.0727,
0.599865,-0.3440,0.5646,0.7977,0.0024,0.1497,-0.0159,
0.707518,-0.3081,0.5876,0.7464,0.0165,-0.0092,0.0318,
0.807735,-0.2866,0.5763,0.7715,-0.2211,-0.1295,-0.0678,
0.907786,-0.3169,0.5587,0.8135,-0.0018,0.0501,-0.1155,
1.008275,-0.3149,0.5353,0.8292,-0.0079,-0.0678,-0.0073,
1.108721,-0.3064,0.5670,0.7639,0.0098,-0.0733,-0.0189,
1.208884,-0.2890,0.5529,0.8067,-0.0195,0.0189,0.0031,
1.310933,-0.3088,0.5472,0.8074,0.0244,0.0122,0.0409,
1.424468,-0.2910,0.5646,0.7842,0.0147,0.0037,0.0159,
1.516839,-0.3191,0.5578,0.7801,-0.0330,-0.0055,0.0195,
1.617126,-0.3015,0.5621,0.7835,-0.0128,-0.0257,0.0409,
1.717731,-0.2993,0.5541,0.7762,-0.0770,-0.0483,-0.0055,
1.818328,-0.3025,0.5524,0.7950,-0.0684,-0.0434,-0.0391,
1.918520,-0.3108,0.5438,0.7578,-0.3372,-0.3195,-0.0147,
2.019939,-0.1981,0.5023,0.8942,-0.8131,-0.5974,-0.3122,
2.120291,-0.2155,0.4371,0.9601,0.1582,-0.2401,-0.4398,
2.220106,-0.2492,0.4451,0.8150,0.0812,-0.0287,-0.0800,
2.320178,-0.2365,0.4424,0.8976,-0.1759,-0.0611,-0.1142,
2.420122,-0.2433,0.4314,0.9252,0.2511,-0.0373,-0.0012,
2.520193,-0.2072,0.4529,0.8670,-0.1405,0.0434,0.0965,
