
time,gFx,gFy,gFz,wx,wy,wz,
0.097823,-0.1810,0.3506,0.9254,0.0147,0.0440,0.0018,
0.197677,-0.1864,0.3476,0.9401,0.0232,0.0690,-0.0037,
0.297900,-0.1908,0.3567,0.9367,0.0195,0.0330,-0.0092,
0.397924,-0.1884,0.3630,0.9218,0.0049,0.0031,-0.0226,
0.498987,-0.2016,0.3655,0.9154,0.0293,-0.0128,-0.0073,
0.600356,-0.1994,0.3586,0.9298,-0.0061,0.0367,0.0049,
0.700426,-0.2096,0.3560,0.9330,-0.0018,-0.0257,0.0122,
0.800692,-0.1908,0.3538,0.9262,0.0031,-0.0293,0.0055,
0.900845,-0.1940,0.3621,0.9291,-0.0098,-0.0593,-0.0031,
1.000994,-0.1871,0.3640,0.9267,-0.0043,-0.0086,0.0006,
1.101597,-0.1996,0.3630,0.9191,0.0018,0.0391,-0.0018,
1.201756,-0.1954,0.3525,0.9205,0.0110,0.0165,0.0037,
1.302003,-0.1928,0.3667,0.9286,0.0000,0.0165,0.0012,
1.404465,-0.1962,0.3650,0.9191,-0.0055,-0.0031,0.0037,
1.508803,-0.1998,0.3569,0.9249,0.0024,0.0049,0.0055,
1.609310,-0.2001,0.3574,0.9259,-0.0195,0.0104,0.0153,
1.710851,-0.1962,0.3533,0.9289,-0.0098,-0.0061,0.0061,
1.811191,-0.2011,0.3506,0.9271,-0.0116,-0.0446,0.0049,
1.910477,-0.2003,0.3450,0.9328,-0.0079,0.0147,0.0000,
2.011901,-0.1937,0.3528,0.9252,0.0024,-0.0544,-0.0049,
2.110810,-0.1896,0.3442,0.9210,0.0086,0.0140,0.0055,
