
time,gFx,gFy,gFz,wx,wy,wz,
0.096902,-0.1417,0.3836,0.8976,-0.0635,0.1472,0.0250,
0.196790,-0.1385,0.3757,0.9015,-0.0837,0.1374,0.0379,
0.297149,-0.1405,0.3547,0.9342,-0.0757,0.0721,0.0257,
0.397541,-0.1593,0.3633,0.9132,-0.0312,0.0580,0.0104,
0.497813,-0.1571,0.3574,0.9240,-0.0367,0.0293,-0.0098,
0.598512,-0.1622,0.3518,0.9435,0.0293,-0.0654,-0.0165,
0.698698,-0.1725,0.3733,0.9105,-0.0171,0.0134,0.0000,
0.799050,-0.1593,0.3491,0.9354,-0.0324,0.0226,-0.0012,
0.899160,-0.1630,0.3555,0.9230,-0.0263,0.0257,0.0012,
0.999521,-0.1622,0.3516,0.9337,-0.0330,0.0214,0.0067,
1.100251,-0.1566,0.3508,0.9296,0.0073,-0.0110,-0.0006,
1.201180,-0.1608,0.3572,0.9450,0.0098,-0.0275,-0.0055,
1.301413,-0.1590,0.3538,0.9350,-0.0189,0.0195,-0.0031,
1.402547,-0.1595,0.3489,0.9381,-0.0079,0.0067,-0.0067,
1.502450,-0.1622,0.3555,0.9335,0.0061,-0.0208,0.0018,
1.602373,-0.1627,0.3494,0.9394,-0.0079,0.0226,0.0031,
1.702792,-0.1627,0.3518,0.9372,-0.0147,0.0159,-0.0043,
1.802955,-0.1634,0.3476,0.9460,-0.0073,0.0000,-0.0043,
1.902588,-0.1637,0.3467,0.9482,0.0128,-0.0244,-0.0024,
2.002941,-0.1571,0.3530,0.9335,0.0024,-0.0177,-0.0061,
2.103135,-0.1612,0.3437,0.9665,0.0727,-0.1246,-0.0397,
2.203390,-0.1739,0.3738,0.9081,-0.1142,0.1466,-0.0287,
2.303305,-0.0469,0.4021,0.8807,0.0415,-0.0764,-0.0183,
2.404344,-0.1451,0.3792,0.9132,0.0434,-0.0825,-0.0140,
2.508547,-0.1393,0.3738,0.8956,-0.0574,0.1228,0.0006,
