
time,gFx,gFy,gFz,wx,wy,wz,
0.097782,-0.3003,0.4854,0.8245,-0.0232,0.0654,0.0330,
0.197619,-0.3164,0.4847,0.8458,-0.0073,0.1545,-0.0079,
0.298059,-0.3213,0.4911,0.8255,-0.0110,0.0605,0.0043,
0.398607,-0.3230,0.4911,0.8133,0.0018,-0.0067,-0.0171,
0.498546,-0.3218,0.4864,0.8275,-0.0147,-0.0061,-0.0043,
0.599322,-0.3259,0.4893,0.8243,0.0128,-0.0281,-0.0067,
0.699554,-0.3205,0.4898,0.8187,-0.0018,-0.0263,0.0037,
0.800241,-0.3178,0.4852,0.8243,-0.0183,-0.0104,0.0000,
0.900754,-0.3183,0.4879,0.8302,0.0006,-0.0220,-0.0134,
1.000969,-0.3154,0.4867,0.8341,0.0153,-0.0165,0.0098,
1.100986,-0.3161,0.4867,0.8128,0.0018,0.0226,0.0110,
1.201474,-0.3149,0.4879,0.8221,-0.0195,0.0092,0.0000,
1.301662,-0.3166,0.4852,0.8341,-0.0006,0.0092,-0.0092,
1.401660,-0.3176,0.4825,0.8319,-0.0031,-0.0012,-0.0049,
1.503443,-0.3208,0.4879,0.8319,0.0312,0.0049,-0.0183,
1.603198,-0.3188,0.4864,0.8275,0.0159,0.0073,-0.0067,
1.703462,-0.3156,0.4827,0.8280,0.0202,0.0018,-0.0079,
1.803907,-0.3178,0.4864,0.8314,-0.0238,0.0037,0.0031,
1.904847,-0.3144,0.4832,0.8375,0.0183,-0.0037,-0.0214,
2.004899,-0.3147,0.4999,0.8060,0.1607,-0.0941,-0.0757,
2.105479,-0.3090,0.4942,0.8253,0.0342,-0.0086,-0.0110,
2.206154,-0.3154,0.4974,0.8231,-0.0037,0.0299,0.0067,
2.305421,-0.3112,0.4928,0.8187,-0.0556,0.0330,0.0092,
