
time,gFx,gFy,gFz,wx,wy,wz,
0.098529,-0.0393,0.7713,0.5736,0.7440,1.1863,-0.2315,
0.198619,-0.1742,0.8407,0.4908,0.1124,0.1552,-0.2138,
0.298805,-0.1551,0.8145,0.5929,0.1362,0.0611,-0.0996,
0.398793,-0.1947,0.8411,0.4991,0.1790,0.1063,-0.1057,
0.499612,-0.2101,0.8416,0.5363,-0.0648,-0.0428,-0.0006,
0.600161,-0.2111,0.8419,0.5304,-0.0709,-0.0342,0.0244,
0.699931,-0.1823,0.8255,0.5257,-0.1924,-0.0727,0.0617,
0.799577,-0.1532,0.8077,0.5751,-0.1381,-0.1411,0.0342,
0.900356,-0.1600,0.8094,0.5739,-0.0287,-0.0318,-0.0086,
1.000534,-0.1632,0.8067,0.5780,-0.0324,0.0049,-0.0110,
1.100420,-0.1695,0.8099,0.5854,-0.0342,0.0165,-0.0116,
1.200677,-0.1717,0.8062,0.5768,-0.0257,0.0238,-0.0110,
1.301160,-0.1788,0.8082,0.5927,-0.0507,0.0159,-0.0104,
1.401424,-0.1656,0.8052,0.5854,-0.0006,0.0226,-0.0018,
1.502191,-0.1708,0.8001,0.5880,-0.0641,-0.0092,0.0006,
1.602523,-0.1769,0.8003,0.5800,-0.0843,-0.0195,0.0049,
1.703011,-0.1798,0.7986,0.5998,-0.1741,-0.0867,0.0562,
1.803694,-0.1236,0.7659,0.6425,-0.3323,-0.1991,0.0495,
1.904385,-0.1287,0.7532,0.6779,-0.0464,-0.0421,0.0134,
2.005527,-0.1292,0.7588,0.6320,-0.0586,0.0312,-0.0128,
2.104486,-0.1373,0.7578,0.6626,-0.0586,0.0079,-0.0189,
