
time,gFx,gFy,gFz,wx,wy,wz,
0.099228,-0.0105,0.5531,0.8358,0.1155,0.0831,0.0379,
0.199126,-0.0056,0.5648,0.8319,0.0800,0.0446,0.0098,
0.299271,-0.0056,0.5678,0.8319,0.0318,0.0849,0.0037,
0.399474,-0.0061,0.5717,0.8353,0.0140,0.0238,-0.0281,
0.499584,-0.0115,0.5680,0.8262,-0.0195,-0.0263,-0.0122,
0.600042,-0.0056,0.5678,0.8326,-0.0269,-0.0391,-0.0079,
0.701119,0.0034,0.5597,0.8477,-0.0171,-0.0202,-0.0055,
0.800625,0.0012,0.5607,0.8414,-0.0024,0.0000,0.0031,
0.900906,0.0020,0.5619,0.8346,0.0049,0.0037,0.0098,
1.001620,0.0027,0.5607,0.8392,0.0086,-0.0031,0.0079,
1.101569,0.0015,0.5626,0.8363,0.0202,0.0220,-0.0055,
1.201737,0.0007,0.5617,0.8370,0.0049,0.0128,-0.0006,
1.302418,0.0000,0.5636,0.8350,-0.0006,0.0140,-0.0018,
1.402674,-0.0002,0.5636,0.8394,-0.0043,0.0055,0.0024,
1.507729,0.0017,0.5668,0.8363,-0.0006,-0.0055,0.0055,
1.606425,-0.0007,0.5646,0.8382,0.0043,-0.0018,-0.0006,
1.706842,-0.0010,0.5612,0.8348,0.0024,-0.0031,0.0018,
1.809752,0.0029,0.5609,0.8382,-0.0031,-0.0055,0.0012,
1.909229,0.0010,0.5604,0.8375,-0.0037,-0.0012,-0.0159,
2.008568,0.0005,0.5580,0.8394,-0.0031,0.0122,-0.0214,
2.109580,-0.0010,0.5565,0.8424,0.0024,0.0098,-0.0031,
2.209968,-0.0024,0.5570,0.8402,0.0079,0.0000,-0.0079,
2.309288,-0.0024,0.5600,0.8394,0.0024,0.0024,0.0018,
2.409430,-0.0027,0.5617,0.8402,-0.0073,-0.0024,-0.0012,
