
time,gFx,gFy,gFz,wx,wy,wz,
0.097550,-0.1984,0.8499,0.4967,-0.0281,0.0507,0.0495,
0.197680,-0.2089,0.8534,0.4950,0.0684,0.1405,0.0544,
0.298149,-0.1989,0.8597,0.4581,0.0709,0.1112,0.0513,
0.398284,-0.2079,0.8629,0.4757,-0.0434,-0.0006,-0.0055,
0.499094,-0.2060,0.8636,0.4786,0.0122,-0.0220,-0.0079,
0.599281,-0.2072,0.8614,0.4784,0.0379,-0.0470,-0.0079,
0.699514,-0.1981,0.8617,0.4532,-0.0275,-0.0336,-0.0110,
0.799440,-0.2045,0.8592,0.4937,0.0012,-0.0250,-0.0037,
0.900510,-0.2052,0.8629,0.4644,0.0122,-0.0079,0.0018,
1.000011,-0.2060,0.8614,0.4764,-0.0134,-0.0031,0.0012,
1.100320,-0.1991,0.8597,0.4764,-0.0165,0.0098,0.0018,
1.200526,-0.2055,0.8592,0.4827,-0.0031,0.0049,-0.0018,
1.306760,-0.2018,0.8602,0.4776,0.0012,-0.0006,0.0031,
1.405829,-0.2016,0.8590,0.4793,-0.0287,0.0024,-0.0110,
1.507574,-0.2081,0.8585,0.4889,0.0195,-0.0110,0.0043,
1.607386,-0.2033,0.8585,0.4732,-0.0086,-0.0092,-0.0061,
1.708018,-0.2130,0.8619,0.4891,0.0043,0.0140,-0.0134,
1.809437,-0.2016,0.8553,0.4845,-0.0299,-0.0073,-0.0079,
1.910012,-0.2081,0.8563,0.4952,0.0006,0.0110,-0.0055,
2.010745,-0.2077,0.8568,0.4823,-0.0104,0.0043,-0.0031,
2.111605,-0.2047,0.8573,0.4683,-0.0110,0.0122,-0.0098,
2.210785,-0.2016,0.8560,0.5064,-0.0238,-0.0153,0.0128,
2.311259,-0.2125,0.8573,0.4710,0.0837,0.0006,0.0287,
