
time,gFx,gFy,gFz,wx,wy,wz,
0.096873,-0.0484,0.5570,0.8414,0.0745,0.0134,0.0373,
0.196765,-0.0432,0.5705,0.8306,0.0782,0.0171,0.0330,
0.297018,-0.0513,0.5712,0.8275,0.0843,0.0214,0.0195,
0.397529,-0.0459,0.5844,0.8184,0.0202,-0.0006,-0.0012,
0.497413,-0.0481,0.5805,0.8236,-0.0348,-0.0061,0.0024,
0.598009,-0.0454,0.5780,0.8255,-0.0202,-0.0055,-0.0140,
0.698269,-0.0459,0.5768,0.8267,-0.0373,-0.0171,-0.0006,
0.799487,-0.0464,0.5744,0.8314,-0.0293,-0.0147,-0.0043,
0.899500,-0.0428,0.5719,0.8294,-0.0165,-0.0061,0.0012,
0.999942,-0.0450,0.5707,0.8324,-0.0031,-0.0073,-0.0006,
1.100039,-0.0450,0.5707,0.8255,0.0024,-0.0037,-0.0116,
1.200761,-0.0440,0.5705,0.8358,-0.0128,-0.0043,0.0024,
1.300888,-0.0457,0.5700,0.8321,-0.0055,0.0000,-0.0012,
1.400997,-0.0447,0.5712,0.8319,0.0159,0.0012,0.0000,
1.501807,-0.0457,0.5714,0.8302,0.0104,0.0073,-0.0024,
1.601840,-0.0452,0.5729,0.8294,-0.0018,0.0049,-0.0031,
1.702383,-0.0454,0.5734,0.8333,-0.0018,-0.0006,-0.0134,
1.802513,-0.0489,0.5685,0.8336,-0.0159,-0.0086,-0.0073,
1.903015,-0.0464,0.5680,0.8338,0.0031,0.0024,-0.0043,
2.003564,-0.0452,0.5678,0.8370,0.0226,0.0079,-0.0018,
2.103373,-0.0481,0.5700,0.8346,0.0232,0.0092,0.0024,
2.204347,-0.0479,0.5714,0.8297,-0.0238,-0.0043,-0.0018,
