
time,gFx,gFy,gFz,wx,wy,wz,
0.097436,-0.1456,0.8221,0.5284,0.0305,0.0244,0.0574,
0.198697,-0.1796,0.8392,0.5705,0.0446,0.0470,-0.1277,
0.298832,-0.2074,0.8573,0.5275,0.0990,0.0024,0.0257,
0.398773,-0.1652,0.8319,0.4923,-0.0031,0.1491,0.1032,
0.499011,-0.1798,0.8350,0.5617,-0.1283,0.0354,-0.0348,
0.600111,-0.1788,0.8370,0.5573,0.0269,0.0464,-0.0586,
0.700546,-0.1779,0.8299,0.5394,0.0776,-0.1032,-0.0342,
0.800755,-0.1901,0.8416,0.5301,0.1093,-0.0483,-0.0562,
0.900682,-0.1974,0.8382,0.5089,0.0605,-0.0159,-0.0617,
1.001154,-0.2028,0.8460,0.4972,0.0159,0.0067,-0.0189,
1.102383,-0.1937,0.8448,0.5238,-0.0470,0.0000,0.0092,
1.202655,-0.1871,0.8382,0.5279,0.0024,-0.0495,0.0086,
1.302451,-0.1930,0.8404,0.5211,-0.0281,-0.0031,-0.0104,
1.403386,-0.1928,0.8446,0.5284,0.0031,-0.0177,0.0024,
1.504330,-0.1832,0.8387,0.5155,-0.0257,-0.0055,-0.0018,
1.605035,-0.1928,0.8375,0.5333,-0.0226,0.0086,-0.0171,
1.704691,-0.1930,0.8309,0.5160,-0.0153,0.0086,-0.0037,
1.804868,-0.2040,0.8455,0.5294,-0.0073,0.0684,-0.0079,
1.905815,-0.1832,0.8311,0.5211,-0.0757,-0.0886,0.0556,
2.005831,-0.1634,0.8179,0.5602,0.0391,0.0098,-0.0434,
2.106453,-0.1932,0.8350,0.5233,-0.0312,-0.0812,0.0183,
2.205578,-0.1896,0.8297,0.5573,-0.0428,-0.0556,-0.0061,
