
time,gFx,gFy,gFz,wx,wy,wz,
0.098677,0.0230,0.5348,0.8653,0.1625,0.0922,0.0825,
0.198460,0.0191,0.5494,0.8514,0.0782,0.0452,0.0287,
0.298744,0.0161,0.5551,0.8429,0.0336,0.0348,0.0104,
0.398719,0.0149,0.5553,0.8350,-0.0446,-0.0257,-0.0232,
0.499640,0.0169,0.5538,0.8419,-0.0489,-0.0434,-0.0049,
0.599853,0.0188,0.5502,0.8407,-0.0452,-0.0275,-0.0037,
0.699735,0.0195,0.5487,0.8485,-0.0391,-0.0629,-0.0073,
0.800213,0.0291,0.5450,0.8495,-0.0275,-0.0061,0.0018,
0.900320,0.0283,0.5475,0.8458,-0.0263,0.0043,0.0031,
1.000711,0.0239,0.5463,0.8468,0.0043,0.0367,-0.0079,
1.100717,0.0239,0.5475,0.8502,-0.0018,0.0128,-0.0024,
1.201474,0.0220,0.5470,0.8473,-0.0073,0.0018,0.0024,
1.301746,0.0203,0.5497,0.8458,-0.0086,0.0000,0.0006,
1.402011,0.0210,0.5482,0.8477,-0.0128,-0.0024,-0.0055,
1.502730,0.0215,0.5482,0.8448,-0.0086,-0.0073,-0.0037,
1.603021,0.0215,0.5477,0.8463,-0.0330,-0.0159,-0.0147,
1.703702,0.0178,0.5443,0.8668,-0.1301,-0.1344,-0.0397,
1.804435,0.0559,0.5062,0.8639,-0.1374,-0.0348,-0.0476,
1.904851,0.0244,0.5260,0.8636,0.0086,0.0226,-0.0049,
2.003882,0.0230,0.5299,0.8560,-0.0458,-0.0031,-0.0006,
2.104052,0.0217,0.5294,0.8600,0.0159,0.0055,0.0031,
