
time,gFx,gFy,gFz,wx,wy,wz,
0.097682,-0.4146,0.9054,0.0222,-0.0140,0.0837,0.0574,
0.198471,-0.3950,0.8881,0.0012,-0.1918,0.4447,-0.0556,
0.298792,-0.4202,0.9032,0.0672,-0.2004,0.4117,-0.1295,
0.398565,-0.4688,0.9020,0.0613,-0.0483,0.1448,-0.0764,
0.498926,-0.4586,0.8910,0.0476,-0.0538,0.0330,-0.0049,
0.600649,-0.4395,0.9042,0.0308,0.0312,0.0403,0.0018,
0.699515,-0.4446,0.8976,0.0362,-0.0312,-0.1246,0.0287,
0.800155,-0.4307,0.9022,0.0618,0.0018,0.1448,-0.0385,
0.900186,-0.4429,0.8978,0.0469,-0.0403,-0.1210,0.0324,
1.000538,-0.4380,0.9039,0.0667,0.0562,-0.0586,0.0684,
1.100886,-0.4295,0.8998,0.0388,0.0623,-0.1466,0.0232,
1.203556,-0.4297,0.9017,0.0621,0.0079,-0.1515,0.0342,
1.303917,-0.4275,0.9088,0.0870,0.1002,-0.0861,0.0257,
1.406980,-0.4102,0.9037,0.0396,0.0580,-0.1692,0.0140,
1.506585,-0.4129,0.9047,0.0476,0.0073,0.0098,-0.0171,
1.606793,-0.4234,0.9052,0.0581,0.0024,0.1185,-0.0360,
1.707081,-0.4268,0.9052,0.0667,0.0128,-0.0531,0.0024,
1.807169,-0.4236,0.9034,0.0513,0.0177,0.0238,-0.0018,
1.907628,-0.4246,0.9042,0.0467,-0.0128,0.0244,-0.0061,
2.008554,-0.4314,0.9047,0.0657,-0.0195,0.0171,0.0073,
2.108280,-0.4339,0.9047,0.0652,0.0018,0.0171,0.0134,
2.209214,-0.4207,0.9047,0.0508,-0.0220,-0.0031,0.0159,
2.309402,-0.4241,0.9061,0.0601,-0.0037,0.0513,0.0037,
2.409285,-0.4229,0.9052,0.0555,-0.0092,0.0586,0.0043,
2.509539,-0.4258,0.9066,0.0586,-0.0183,0.0195,0.0006,
2.610294,-0.4253,0.9078,0.0528,-0.0171,0.0153,0.0086,
2.711564,-0.4236,0.9059,0.0581,-0.0098,0.0031,0.0000,
2.811774,-0.4244,0.9059,0.0555,0.0183,0.0079,0.0171,
2.912857,-0.4038,0.8900,0.0562,0.0751,0.0837,-0.0189,
3.013338,-0.4217,0.9105,0.1026,0.0910,-0.2376,-0.0257,
3.113451,-0.4229,0.9110,0.0386,0.1338,-0.2107,0.0220,
3.213568,-0.4231,0.9015,0.0398,-0.0134,0.0354,-0.0281,
3.313630,-0.4283,0.9030,0.0838,0.0140,0.1289,-0.0342,
3.413894,-0.4495,0.9081,0.0914,0.0079,-0.1216,-0.0012,
