
time,gFx,gFy,gFz,wx,wy,wz,
0.098184,-0.2213,0.6450,0.8091,-0.0586,0.0305,0.0006,
0.198196,-0.1957,0.6418,0.7068,0.1026,0.0757,0.0550,
0.298299,-0.2211,0.6623,0.7556,-0.0147,0.0250,-0.0415,
0.398388,-0.2128,0.6626,0.7053,0.0281,-0.0269,-0.0202,
0.498656,-0.2138,0.6667,0.7361,-0.0342,-0.0189,0.0031,
0.599913,-0.2125,0.6552,0.7373,-0.0348,-0.0110,-0.0049,
0.700276,-0.2074,0.6508,0.7236,-0.0244,0.0092,0.0037,
0.802662,-0.2086,0.6511,0.7503,-0.0299,0.0189,-0.0018,
0.902677,-0.2079,0.6403,0.7420,-0.0531,0.0238,-0.0165,
1.002433,-0.2099,0.6418,0.7449,-0.0073,0.0006,-0.0043,
1.106815,-0.2152,0.6450,0.7617,-0.0140,-0.0012,-0.0275,
1.204854,-0.2111,0.6393,0.7407,0.0055,-0.0128,-0.0263,
1.305454,-0.2218,0.6508,0.7473,0.0586,-0.0501,-0.0354,
1.405191,-0.2125,0.6516,0.7283,-0.0116,0.0061,-0.0214,
1.505931,-0.2081,0.6433,0.7542,0.0177,-0.0177,-0.0110,
1.606531,-0.2116,0.6523,0.7317,0.0031,-0.0061,-0.0354,
1.706915,-0.2162,0.6516,0.7400,-0.0122,0.0104,-0.0024,
1.807553,-0.2130,0.6469,0.7437,-0.0073,0.0189,-0.0116,
1.908136,-0.2179,0.6533,0.7332,-0.0086,0.0134,0.0092,
2.009145,-0.2162,0.6435,0.7537,-0.0214,0.0134,-0.0049,
2.109374,-0.2118,0.6452,0.7388,0.0092,-0.0159,-0.0031,
2.210088,-0.2123,0.6430,0.7446,-0.0122,0.0061,0.0073,
2.310723,-0.2182,0.6486,0.7610,0.1051,0.1161,0.0116,
2.409795,-0.2182,0.6374,0.8001,0.0159,-0.0312,0.0171,
