
time,gFx,gFy,gFz,wx,wy,wz,
0.099142,-0.0327,0.8167,0.5768,-0.0238,0.0043,-0.0006,
0.199234,-0.0200,0.8028,0.5934,-0.0678,0.0128,-0.0794,
0.299100,-0.0564,0.8113,0.6244,0.0776,0.0183,-0.0904,
0.399643,-0.0398,0.8221,0.5621,0.0128,-0.0360,-0.0825,
0.502548,-0.1019,0.7977,0.6284,-0.0220,-0.0006,-0.0910,
0.602141,-0.0923,0.8394,0.5282,0.0617,0.0153,0.0098,
0.702894,-0.0843,0.8089,0.5810,-0.0843,0.0092,0.0024,
0.803200,-0.0865,0.8172,0.6137,-0.0232,0.0318,-0.0281,
0.903184,-0.0728,0.8204,0.5846,0.0153,-0.0067,0.0611,
1.003486,-0.0401,0.7942,0.6154,-0.1210,0.0140,0.0202,
1.103841,-0.0603,0.7918,0.6540,0.0519,-0.0513,-0.0360,
1.204271,-0.0801,0.8282,0.5507,0.1124,-0.0226,-0.0073,
1.304427,-0.0848,0.8118,0.5851,-0.0574,0.0544,-0.0012,
1.406239,-0.0638,0.7918,0.6078,0.0794,0.0428,-0.0263,
1.515576,-0.0943,0.8236,0.5880,0.1264,0.0128,-0.0391,
1.607023,-0.0794,0.8314,0.5375,0.0134,-0.0092,0.0531,
1.707665,-0.0784,0.8131,0.6142,-0.0440,-0.0165,0.0360,
1.808195,-0.0738,0.8265,0.5663,0.0715,-0.0232,0.0202,
1.908802,-0.0623,0.8172,0.5658,-0.0745,0.0244,0.0238,
2.009136,-0.0718,0.8084,0.6017,0.0214,0.0214,0.0110,
2.109636,-0.0520,0.8245,0.5492,0.0000,-0.0305,0.0208,
2.209111,-0.0694,0.8131,0.5917,-0.0617,0.0299,0.0037,
2.315736,-0.0750,0.8260,0.5822,-0.0171,0.0031,0.0055,
2.415211,-0.0574,0.8113,0.5927,-0.0397,0.0018,0.0134,
2.514016,-0.0684,0.8157,0.5966,-0.0134,0.0012,-0.0024,
2.610029,-0.0738,0.8148,0.5934,-0.0122,-0.0116,0.0079,
2.710035,-0.0657,0.8099,0.5924,-0.0110,0.0128,0.0195,
2.810309,-0.0701,0.8133,0.5822,-0.0305,0.0116,0.0220,
2.910610,-0.0689,0.8106,0.6064,-0.0501,0.0202,0.0263,
3.010815,-0.0589,0.8040,0.6034,-0.0006,0.0061,0.0061,
3.110640,-0.0638,0.8118,0.5924,0.1686,0.1625,0.0525,
3.210818,-0.0970,0.8067,0.6853,-0.0965,-0.0507,-0.0342,
