
time,gFx,gFy,gFz,wx,wy,wz,
0.099233,0.0046,-0.0103,1.0083,-0.0012,-0.0018,0.0006,
0.199236,0.0046,-0.0112,1.0095,0.0000,0.0000,-0.0006,
0.299818,0.0029,-0.0103,1.0105,0.0031,-0.0012,0.0006,
0.399853,0.0051,-0.0098,1.0102,-0.0018,-0.0012,-0.0006,
0.500210,0.0059,-0.0088,1.0092,0.0012,-0.0024,0.0024,
0.601444,0.0049,-0.0100,1.0105,-0.0031,0.0018,-0.0018,
0.702334,0.0051,-0.0100,1.0090,0.0000,0.0000,0.0006,
0.802891,0.0064,-0.0107,1.0102,-0.0006,0.0006,-0.0006,
0.903175,0.0049,-0.0103,1.0112,-0.0018,0.0012,0.0018,
1.003232,0.0044,-0.0112,1.0105,-0.0012,0.0000,-0.0012,
1.103204,0.0039,-0.0112,1.0105,-0.0012,0.0043,0.0012,
1.203661,0.0046,-0.0122,1.0100,0.0000,0.0024,-0.0012,
1.303746,0.0037,-0.0120,1.0136,-0.0012,0.0037,0.0031,
1.404424,0.0046,-0.0090,1.0119,0.0024,0.0024,0.0018,
1.504696,0.0044,-0.0117,1.0131,-0.0006,-0.0006,0.0012,
1.606309,0.0046,-0.0120,1.0122,-0.0006,0.0037,0.0006,
1.706616,0.0044,-0.0125,1.0105,0.0024,0.0018,0.0006,
1.807643,0.0051,-0.0103,1.0129,-0.0018,-0.0018,-0.0006,
1.907990,0.0054,-0.0105,1.0117,0.0018,-0.0012,0.0018,
2.008467,0.0051,-0.0098,1.0122,-0.0012,-0.0006,0.0012,
2.108879,0.0056,-0.0103,1.0114,0.0018,0.0012,0.0031,
2.209858,0.0059,-0.0105,1.0129,-0.0024,-0.0018,-0.0018,
2.310473,0.0064,-0.0112,1.0134,-0.0012,0.0000,0.0006,
2.411332,0.0064,-0.0110,1.0117,0.0012,0.0006,-0.0012,
2.512013,0.0064,-0.0103,1.0126,-0.0012,-0.0012,0.0000,
2.612768,0.0034,-0.0098,1.0139,-0.0012,0.0006,-0.0024,
2.714089,0.0044,-0.0110,1.0163,-0.0006,-0.0006,-0.0043,
2.813605,0.0051,-0.0112,1.0114,-0.0165,-0.0134,0.0000,
