
time,gFx,gFy,gFz,wx,wy,wz,
0.097914,0.9985,-0.1134,-0.0743,0.0672,0.1491,-0.0214,
0.198070,1.0007,-0.1192,-0.0801,-0.0281,-0.0935,0.0159,
0.298154,0.9985,-0.1214,-0.0921,0.0299,0.0831,0.0006,
0.398103,0.9958,-0.1178,-0.0689,-0.0226,-0.0507,0.0122,
0.498551,0.9995,-0.1180,-0.1011,-0.0018,0.0086,0.0073,
0.599563,1.0034,-0.1204,-0.0667,0.0024,0.0189,-0.0067,
0.700294,0.9953,-0.1197,-0.0960,-0.0177,-0.0348,0.0159,
0.800573,0.9965,-0.1160,-0.0738,0.0086,0.0428,0.0000,
0.901223,0.9992,-0.1180,-0.0801,-0.0238,-0.0354,0.0189,
1.001484,0.9982,-0.1190,-0.0784,0.0177,0.0440,0.0055,
1.102322,0.9982,-0.1180,-0.0789,-0.0153,-0.0269,0.0037,
1.202522,0.9980,-0.1158,-0.0799,0.0116,0.0263,0.0092,
1.302578,1.0012,-0.1165,-0.0784,0.0012,0.0122,0.0012,
1.403066,1.0056,-0.1229,-0.0774,0.0067,0.0287,-0.0043,
1.504238,0.9992,-0.1168,-0.0789,-0.0055,-0.0220,0.0147,
1.604897,0.9990,-0.1175,-0.0787,0.0104,0.0183,-0.0018,
1.706247,1.0009,-0.1197,-0.0792,-0.0037,-0.0189,0.0110,
1.806702,0.9980,-0.1138,-0.0855,0.0043,0.0073,-0.0055,
1.906495,0.9990,-0.1173,-0.0840,0.0037,-0.0061,0.0067,
2.007256,0.9977,-0.1209,-0.0789,0.0024,0.0079,0.0079,
2.107890,0.9953,-0.1131,-0.0755,0.0055,0.0024,0.0104,
2.208488,0.9980,-0.1153,-0.0882,0.0079,0.0128,-0.0055,
2.308482,1.0012,-0.1195,-0.0726,0.0037,0.0031,0.0110,
2.409057,0.9975,-0.1156,-0.0855,0.0067,0.0061,0.0079,
2.509559,1.0039,-0.1185,-0.0730,0.0067,0.0061,-0.0012,
2.610829,0.9999,-0.1175,-0.0816,-0.0098,-0.0140,0.0140,
2.711821,0.9970,-0.1185,-0.0748,0.0140,0.0226,0.0000,
2.812347,0.9985,-0.1170,-0.0836,-0.0043,-0.0232,0.0031,
2.913229,0.9995,-0.1212,-0.0845,-0.0079,-0.0024,0.0177,
3.013471,0.9951,-0.1151,-0.0838,-0.0079,0.0012,0.0110,
3.113939,0.9999,-0.1204,-0.0845,-0.0086,-0.0122,-0.0012,
3.214167,0.9970,-0.1182,-0.0757,0.0086,0.0195,0.0134,
3.314899,0.9970,-0.1168,-0.0767,0.0055,-0.0012,0.0067,
3.414742,0.9992,-0.1190,-0.0821,0.0031,-0.0043,0.0024,
3.514734,0.9982,-0.1226,-0.0801,0.0195,0.0757,-0.0012,
3.614969,0.9953,-0.1085,-0.0699,-0.0513,-0.1161,0.0140,
3.715046,1.0056,-0.1307,-0.0985,0.0147,0.0470,-0.0079,
