
time,gFx,gFy,gFz,wx,wy,wz,
0.098414,-0.3261,0.3640,0.8658,0.0568,0.0086,-0.0128,
0.198166,-0.3298,0.3652,0.8900,-0.0208,-0.0092,-0.0006,
0.298196,-0.3347,0.3709,0.8807,-0.0012,0.0055,0.0000,
0.398514,-0.3274,0.3669,0.8898,-0.0061,0.0018,0.0000,
0.498838,-0.3320,0.3696,0.8856,0.0006,-0.0031,-0.0012,
0.599406,-0.3330,0.3701,0.8859,0.0079,0.0043,-0.0024,
0.699637,-0.3327,0.3682,0.8885,0.0086,0.0073,0.0000,
0.800070,-0.3305,0.3696,0.8851,0.0116,0.0000,-0.0012,
0.900516,-0.3308,0.3701,0.8844,0.0024,0.0000,-0.0024,
1.000732,-0.3310,0.3701,0.8876,-0.0012,-0.0031,-0.0018,
1.101454,-0.3305,0.3677,0.8851,0.0098,0.0037,0.0037,
1.201934,-0.3340,0.3718,0.8829,0.0098,0.0049,0.0018,
1.301690,-0.3318,0.3721,0.8868,0.0147,0.0061,0.0018,
1.402596,-0.3310,0.3706,0.8851,0.0159,0.0055,0.0061,
1.504068,-0.3327,0.3731,0.8819,0.0073,0.0086,0.0043,
1.604753,-0.3327,0.3740,0.8810,0.0079,0.0061,0.0037,
1.705457,-0.3332,0.3733,0.8859,-0.0061,-0.0006,0.0049,
1.805870,-0.3379,0.3750,0.8812,0.0055,0.0000,-0.0018,
1.906543,-0.3330,0.3711,0.8873,0.0055,0.0018,0.0037,
2.007897,-0.3352,0.3753,0.8783,0.0006,0.0000,-0.0006,
2.108388,-0.3327,0.3728,0.8832,0.0104,0.0006,0.0037,
2.209150,-0.3318,0.3723,0.8871,0.0018,0.0049,0.0024,
2.308698,-0.3327,0.3745,0.8844,0.0000,0.0012,0.0031,
2.410342,-0.3337,0.3750,0.8859,0.0018,0.0037,0.0024,
2.510662,-0.3327,0.3765,0.8837,-0.0031,-0.0018,0.0006,
2.609984,-0.3335,0.3831,0.8497,0.0061,0.0024,-0.0116,
2.710193,-0.3235,0.3640,0.8964,-0.0037,-0.0067,0.0043,
