
time,gFx,gFy,gFz,wx,wy,wz,
0.098621,0.7356,0.6435,-0.2089,-0.0012,-0.0061,-0.0965,
0.198590,0.7144,0.6721,-0.1952,0.0367,0.0208,-0.0843,
0.298826,0.7102,0.6723,-0.2218,0.0916,-0.0012,-0.0788,
0.398960,0.7036,0.6728,-0.2020,0.0440,0.0079,-0.0458,
0.498934,0.6987,0.6867,-0.2169,0.0061,-0.0220,-0.0165,
0.600114,0.7117,0.6667,-0.2096,0.0574,0.0299,0.0214,
0.701096,0.7263,0.6525,-0.2739,0.3054,0.0904,-0.0159,
0.801488,0.7038,0.6740,-0.2475,-0.0134,-0.0379,-0.0812,
0.902017,0.6997,0.6828,-0.2323,0.0629,0.0318,-0.0055,
1.001842,0.6992,0.6711,-0.2177,0.0122,-0.0232,-0.0049,
1.102005,0.7021,0.6770,-0.2436,-0.0244,-0.0562,-0.0134,
1.204059,0.6899,0.6858,-0.2641,0.0110,-0.0379,0.0018,
1.303114,0.6921,0.6838,-0.2719,-0.0012,0.0367,0.0458,
1.404034,0.7034,0.6723,-0.2472,0.0159,0.0403,0.0470,
1.505196,0.7036,0.6687,-0.2441,0.0226,0.0177,0.0458,
1.604753,0.7087,0.6679,-0.2536,0.0263,0.0250,0.0586,
1.705092,0.7200,0.6582,-0.2453,0.0202,0.0263,0.0562,
1.805404,0.7183,0.6513,-0.2443,0.0134,0.0061,0.0440,
1.906046,0.7227,0.6472,-0.2568,0.0012,-0.0043,0.0147,
2.005859,0.7192,0.6491,-0.2538,0.0049,0.0024,-0.0122,
2.107156,0.7073,0.6650,-0.2446,0.0189,0.0177,-0.0049,
2.207487,0.7119,0.6630,-0.2487,0.0116,0.0073,0.0238,
2.307237,0.7197,0.6594,-0.2551,0.0079,0.0110,0.0415,
2.409129,0.7212,0.6516,-0.2446,0.0171,0.0153,0.0580,
2.509413,0.7280,0.6464,-0.2570,0.0330,0.0092,0.0501,
2.610191,0.7346,0.6342,-0.2441,0.0348,0.0220,0.0519,
2.709931,0.7334,0.6340,-0.2426,0.0421,0.0171,0.0336,
2.812277,0.7354,0.6269,-0.2372,-0.0220,-0.0238,0.0171,
2.911567,0.7356,0.6376,-0.2592,-0.0177,0.0189,0.0147,
3.012190,0.7183,0.6606,-0.2609,0.0269,0.0495,0.0788,
3.113726,0.7324,0.6362,-0.2480,0.0428,0.0837,0.1423,
3.214353,0.7647,0.5912,-0.2245,0.0086,0.0153,0.1417,
3.314309,0.7784,0.5854,-0.2531,0.0043,-0.0385,0.0428,
3.414419,0.7696,0.5946,-0.2453,-0.0159,-0.0586,-0.0104,
3.514120,0.7383,0.5883,-0.2216,0.1875,0.0269,-0.0971,
3.613509,0.7349,0.6352,-0.2514,-0.3048,-0.0244,0.0428,
