
time,gFx,gFy,gFz,wx,wy,wz,
0.097801,-0.2441,0.6472,0.7461,-0.0275,-0.0079,-0.0159,
0.197856,-0.2372,0.6516,0.7026,0.0849,0.0513,0.0147,
0.297774,-0.2504,0.6638,0.7363,0.0483,0.0593,0.0092,
0.398056,-0.2360,0.6521,0.7241,0.0244,-0.0202,-0.0226,
0.498440,-0.2387,0.6579,0.7229,-0.0024,-0.0263,-0.0336,
0.599586,-0.2455,0.6633,0.7224,-0.0293,-0.0214,-0.0086,
0.699187,-0.2409,0.6601,0.7293,-0.0476,-0.0220,-0.0073,
0.802471,-0.2323,0.6565,0.7153,-0.0183,-0.0012,-0.0006,
0.901427,-0.2392,0.6525,0.7327,-0.0312,0.0006,0.0171,
1.002430,-0.2260,0.6450,0.7271,0.0049,0.0153,-0.0104,
1.102475,-0.2419,0.6596,0.7251,0.0226,0.0244,-0.0006,
1.202988,-0.2392,0.6528,0.7351,-0.0177,0.0214,0.0018,
1.303785,-0.2323,0.6472,0.7376,0.0024,-0.0049,-0.0257,
1.405944,-0.2450,0.6547,0.7249,0.0257,-0.0104,-0.0287,
1.506630,-0.2441,0.6616,0.7195,0.0305,-0.0159,-0.0092,
1.607585,-0.2431,0.6608,0.7207,0.0232,0.0238,-0.0079,
1.711654,-0.2455,0.6604,0.7236,-0.0183,0.0153,-0.0024,
1.808621,-0.2365,0.6565,0.7136,0.0140,-0.0061,0.0000,
1.908987,-0.2372,0.6562,0.7275,0.0067,0.0092,0.0061,
2.009843,-0.2453,0.6557,0.7341,-0.0037,0.0159,-0.0067,
2.110368,-0.2453,0.6574,0.7231,0.0055,-0.0012,0.0049,
2.210304,-0.2453,0.6572,0.7278,-0.0140,0.0037,0.0092,
2.310590,-0.2380,0.6511,0.7280,-0.0257,0.0012,-0.0110,
2.411170,-0.2416,0.6572,0.7251,-0.0012,-0.0061,-0.0073,
2.511626,-0.2338,0.6491,0.7268,-0.0031,0.0263,-0.0037,
2.610716,-0.2595,0.6518,0.7823,-0.0904,-0.0709,-0.0263,
