
time,gFx,gFy,gFz,wx,wy,wz,
0.097094,-0.2494,0.2802,0.9389,-0.0031,0.0104,-0.0018,
0.197208,-0.2516,0.2770,0.9384,-0.0043,0.0037,-0.0006,
0.297338,-0.2511,0.2805,0.9391,-0.0043,0.0043,0.0024,
0.397624,-0.2548,0.2768,0.9386,-0.0018,-0.0006,-0.0018,
0.497926,-0.2546,0.2792,0.9401,0.0073,-0.0073,-0.0037,
0.598877,-0.2524,0.2780,0.9408,0.0000,0.0024,-0.0018,
0.699086,-0.2521,0.2807,0.9403,0.0006,-0.0012,0.0031,
0.799224,-0.2511,0.2795,0.9372,0.0012,-0.0024,-0.0061,
0.899637,-0.2499,0.2785,0.9406,-0.0018,-0.0018,0.0006,
0.999974,-0.2514,0.2788,0.9406,-0.0043,-0.0006,0.0006,
1.101886,-0.2533,0.2785,0.9381,-0.0055,0.0012,-0.0012,
1.202146,-0.2514,0.2785,0.9428,-0.0006,0.0000,0.0000,
1.301971,-0.2521,0.2780,0.9435,-0.0006,-0.0012,-0.0006,
1.401388,-0.2524,0.2773,0.9401,0.0043,0.0018,0.0012,
1.502325,-0.2519,0.2783,0.9416,-0.0018,0.0024,0.0006,
1.603050,-0.2509,0.2795,0.9411,-0.0012,0.0024,0.0000,
1.704054,-0.2526,0.2775,0.9435,0.0018,-0.0012,0.0006,
1.804980,-0.2509,0.2790,0.9389,0.0018,-0.0061,-0.0043,
1.904668,-0.2541,0.2797,0.9408,-0.0024,-0.0037,-0.0049,
2.005679,-0.2494,0.2792,0.9408,0.0006,0.0024,0.0012,
2.106529,-0.2538,0.2775,0.9398,-0.0049,0.0031,0.0018,
2.207199,-0.2516,0.2778,0.9450,0.0067,-0.0067,0.0012,
2.307713,-0.2504,0.2770,0.9430,0.0024,-0.0037,-0.0031,
2.408245,-0.2531,0.2795,0.9423,0.0012,0.0031,0.0006,
2.509252,-0.2509,0.2790,0.9403,-0.0018,0.0055,0.0061,
2.608147,-0.2507,0.2783,0.9406,0.0000,-0.0012,-0.0006,
