
time,gFx,gFy,gFz,wx,wy,wz,
0.097959,0.1427,0.6071,-0.7732,0.1527,0.0709,-0.1491,
0.197992,0.1456,0.6200,-0.7429,-0.2279,0.0617,-0.1197,
0.298458,0.1576,0.7002,-0.7148,-0.1759,0.0440,-0.1423,
0.398444,0.1415,0.7080,-0.7041,-0.0574,0.0098,-0.0183,
0.499234,0.1397,0.7053,-0.7085,-0.0165,-0.0226,-0.0134,
0.599462,0.1410,0.6892,-0.6994,-0.0049,-0.0189,0.0299,
0.700118,0.1424,0.6596,-0.7246,0.0464,0.0556,-0.0544,
0.802874,0.1493,0.6679,-0.7200,0.0195,-0.0226,-0.0263,
0.903107,0.1500,0.6709,-0.6885,-0.0177,-0.0727,-0.0593,
1.005122,0.1400,0.6955,-0.7075,-0.0886,-0.0904,-0.0305,
1.106387,0.1175,0.7090,-0.7290,-0.0611,0.0220,0.0800,
1.206989,0.1214,0.6858,-0.7175,0.0904,0.0189,0.0012,
1.305509,0.1273,0.6865,-0.7173,-0.0049,0.0159,0.0275,
1.406166,0.1417,0.6750,-0.7170,0.0367,0.0880,0.0531,
1.507976,0.1512,0.6936,-0.7305,-0.0177,0.0654,0.0751,
1.608427,0.1441,0.6657,-0.7112,0.0586,0.0354,0.0739,
1.708100,0.1722,0.6670,-0.7095,-0.0098,0.0452,0.0232,
1.808940,0.1732,0.6670,-0.7092,0.0525,0.0128,-0.0031,
1.909745,0.1730,0.6606,-0.7173,-0.0367,0.0031,0.0709,
2.010497,0.1671,0.6645,-0.7305,-0.0202,0.0202,0.0507,
2.110933,0.1737,0.6623,-0.7190,0.0140,0.0287,0.0043,
2.211691,0.1752,0.6621,-0.7212,0.0250,0.0470,0.0299,
2.312762,0.1774,0.6694,-0.7190,0.0055,0.0079,0.0012,
2.413081,0.1815,0.6704,-0.7178,-0.0214,0.0165,0.0202,
2.513664,0.1774,0.6811,-0.7180,-0.0983,-0.0324,0.0648,
2.614411,0.1769,0.6738,-0.7075,0.0391,0.0012,0.0183,
2.715516,0.1820,0.6655,-0.7082,0.0476,0.0269,0.0147,
2.816276,0.1852,0.6696,-0.7200,0.0098,0.0153,0.0220,
2.916362,0.1910,0.6613,-0.7126,0.0202,0.0403,0.0159,
3.016734,0.1959,0.6626,-0.7073,-0.0171,0.0385,0.0195,
3.117301,0.2033,0.6679,-0.7053,0.0281,0.0055,0.0122,
3.218718,0.1972,0.6601,-0.7031,-0.0024,-0.0073,0.0147,
3.319106,0.1923,0.6718,-0.7156,-0.0287,0.0122,0.0263,
3.419248,0.1984,0.6633,-0.7136,0.0220,0.0257,0.0244,
3.519705,0.1998,0.6604,-0.7107,0.0128,0.0226,0.0140,
3.620712,0.1998,0.6684,-0.7087,-0.0171,0.0257,0.0128,
3.720908,0.1991,0.6701,-0.7112,-0.0024,0.0244,0.0257,
3.821497,0.2042,0.6667,-0.7080,0.0379,0.0189,0.0202,
3.921743,0.2077,0.6667,-0.7144,-0.0287,0.0006,0.0299,
4.022813,0.2125,0.6530,-0.7004,-0.0165,-0.0067,0.0397,
4.123575,0.2094,0.6660,-0.7131,-0.0232,-0.0104,0.0195,
4.223912,0.2118,0.6687,-0.7082,-0.0263,-0.0379,-0.0220,
4.324791,0.2008,0.6748,-0.7102,-0.0513,-0.0293,0.0183,
4.424194,0.1962,0.6684,-0.7185,-0.0397,0.0006,-0.0208,
