
time,gFx,gFy,gFz,wx,wy,wz,
0.098877,-0.0958,0.5829,0.8030,-0.0128,0.0086,-0.0403,
0.198531,-0.1219,0.5898,0.8099,0.0128,-0.0043,-0.0202,
0.299481,-0.1129,0.5959,0.8035,-0.0128,0.0098,0.0342,
0.399456,-0.0994,0.5797,0.8128,-0.0232,0.0318,0.0379,
0.499719,-0.0941,0.5885,0.8138,-0.0195,0.0128,0.0183,
0.600152,-0.0955,0.5797,0.8131,-0.0281,-0.0134,0.0098,
0.700430,-0.1019,0.5861,0.8060,-0.0324,-0.0055,0.0214,
0.801071,-0.0821,0.5697,0.8277,-0.0550,-0.0128,0.0293,
0.901234,-0.0765,0.5702,0.8292,-0.0397,0.0079,-0.0018,
1.001305,-0.0814,0.5680,0.8397,0.0281,-0.0116,-0.0104,
1.103245,-0.0967,0.5761,0.8179,0.0318,0.0208,-0.0281,
1.203412,-0.1053,0.5849,0.8096,0.0446,0.0367,0.0318,
1.303776,-0.0794,0.5756,0.8096,-0.0391,0.0379,0.0214,
1.404786,-0.0806,0.5727,0.8309,0.0183,0.0098,-0.0421,
1.506815,-0.1007,0.5839,0.8057,0.0134,-0.0140,-0.0605,
1.608214,-0.1219,0.5907,0.8148,-0.0012,-0.0086,0.0018,
1.708437,-0.1085,0.5802,0.8206,-0.0312,0.0202,0.0489,
1.807785,-0.0870,0.5736,0.8214,-0.0037,0.0049,0.0360,
1.908889,-0.0833,0.5727,0.8455,-0.0159,-0.0232,-0.0159,
2.008172,-0.1036,0.5756,0.7791,0.1393,0.2199,-0.0367,
2.108445,-0.1080,0.5871,0.8192,0.1185,0.0990,0.0244,
