
time,gFx,gFy,gFz,wx,wy,wz,
0.098168,-0.2304,0.5025,0.8546,0.0037,0.0043,-0.0061,
0.198015,-0.2692,0.5297,0.8128,0.0525,0.0086,-0.0055,
0.298251,-0.2700,0.5260,0.7913,-0.0226,0.0159,0.0104,
0.398756,-0.2580,0.5184,0.8492,-0.0690,0.0330,0.0476,
0.498795,-0.2492,0.5148,0.8228,0.0092,-0.0073,0.0165,
0.599537,-0.2607,0.5123,0.8255,-0.0391,0.0159,-0.0018,
0.700348,-0.2521,0.5118,0.8328,-0.0751,-0.0232,-0.0006,
0.801670,-0.2514,0.5003,0.8578,0.0122,-0.0403,-0.0214,
0.902051,-0.2670,0.5111,0.8238,0.0275,-0.0159,-0.0122,
1.002808,-0.2690,0.5172,0.8316,0.0153,0.0189,0.0159,
1.103551,-0.2548,0.5170,0.8214,0.0037,0.0208,0.0464,
1.203307,-0.2397,0.5165,0.8316,-0.0208,0.0202,0.0153,
1.304012,-0.2411,0.5094,0.8431,0.0293,0.0049,-0.0373,
1.404450,-0.2658,0.5231,0.8262,0.0446,-0.0031,-0.0354,
1.505330,-0.2758,0.5262,0.8072,0.0018,0.0031,0.0250,
1.606092,-0.2460,0.5062,0.8387,-0.0574,0.0043,0.0238,
1.706507,-0.2414,0.5067,0.8490,0.0110,-0.0153,-0.0391,
1.805885,-0.2880,0.5233,0.8140,-0.0061,-0.1057,-0.0776,
