
time,gFx,gFy,gFz,wx,wy,wz,
0.097405,-0.2846,0.5658,0.7691,0.5767,0.5015,0.0660,
0.197497,-0.3853,0.6135,0.6435,0.4300,0.9597,-0.1509,
0.297590,-0.4864,0.6491,0.6403,0.2071,0.3567,-0.0428,
0.397678,-0.4610,0.6547,0.6186,0.0232,0.1093,-0.0434,
0.499158,-0.4485,0.6337,0.6577,-0.0648,-0.0678,-0.0018,
0.599577,-0.4310,0.6271,0.6367,-0.0220,-0.1448,-0.0220,
0.700031,-0.4559,0.6391,0.6459,-0.0495,-0.1179,-0.0446,
0.802113,-0.4378,0.6262,0.6555,-0.0122,-0.1136,-0.0043,
0.902277,-0.4358,0.6232,0.6657,-0.0568,-0.0544,-0.0202,
1.002379,-0.4229,0.6115,0.6648,-0.0782,-0.1100,-0.0092,
1.102251,-0.4319,0.6181,0.6867,-0.0800,-0.1026,-0.0440,
1.202541,-0.4126,0.6083,0.7029,-0.0556,-0.1130,0.0012,
1.302321,-0.4165,0.6051,0.7024,0.0098,-0.0678,0.0177,
1.402641,-0.4068,0.6049,0.6955,-0.0367,-0.1246,0.0360,
1.503508,-0.4004,0.6083,0.6848,-0.0843,-0.0922,0.0134,
1.604250,-0.3814,0.5949,0.7163,-0.1833,-0.2431,-0.0189,
1.705057,-0.3442,0.5731,0.7686,-0.1228,-0.1497,-0.0018,
1.805049,-0.3655,0.5680,0.7627,-0.0855,0.0385,-0.0336,
1.905056,-0.3757,0.5727,0.7576,0.0208,-0.0782,0.0195,
