
time,gFx,gFy,gFz,wx,wy,wz,
0.098717,-0.2912,0.9479,-0.0745,0.0281,0.0953,0.0464,
0.199051,-0.2963,0.9535,-0.0906,-0.0293,0.0397,0.0165,
0.300728,-0.2778,0.9538,-0.0836,0.0220,0.1747,0.0250,
0.399456,-0.2836,0.9562,-0.0901,0.0794,0.2279,0.0031,
0.499643,-0.2861,0.9611,-0.1317,0.0501,0.1894,-0.0379,
0.600697,-0.2875,0.9591,-0.1151,0.0397,0.0709,-0.0171,
0.700837,-0.2822,0.9577,-0.1212,-0.0037,0.0018,-0.0263,
0.801982,-0.2895,0.9560,-0.1217,0.0519,-0.0336,0.0159,
0.902502,-0.2861,0.9506,-0.1261,0.0385,-0.0336,0.0104,
1.003359,-0.2863,0.9533,-0.1292,0.0012,-0.0428,-0.0067,
1.103478,-0.2844,0.9452,-0.1204,0.0128,-0.0202,-0.0073,
1.203756,-0.2919,0.9523,-0.1231,-0.0195,-0.0250,-0.0220,
1.305515,-0.2788,0.9460,-0.1141,-0.0220,-0.0318,0.0073,
1.404316,-0.2944,0.9555,-0.1024,-0.0434,-0.0489,0.0006,
1.505166,-0.2880,0.9528,-0.1375,-0.0238,-0.0403,0.0140,
1.605461,-0.2883,0.9526,-0.1026,-0.0696,-0.0550,-0.0134,
1.706419,-0.2846,0.9543,-0.1178,-0.0593,-0.0037,-0.0104,
1.807740,-0.2944,0.9530,-0.0687,-0.1118,-0.1839,-0.0305,
1.909033,-0.2932,0.9457,-0.0550,-0.0031,-0.2120,-0.0342,
2.009345,-0.2963,0.9538,-0.1060,0.0580,0.0281,0.0232,
2.108477,-0.3017,0.9494,-0.0650,-0.1625,-0.0745,-0.0550,
2.208604,-0.3034,0.9677,-0.0794,0.0800,0.1045,0.0440,
