
time,gFx,gFy,gFz,wx,wy,wz,
0.097012,-0.1004,0.7104,0.7305,0.0654,0.0006,0.0024,
0.196999,-0.1373,0.6994,0.7322,0.1063,-0.1491,0.1448,
0.297346,-0.0076,0.6914,0.6914,0.1674,0.1967,0.3989,
0.397509,-0.0850,0.7161,0.6997,0.1423,0.3060,-0.0189,
0.497709,-0.1368,0.7549,0.6621,0.0605,0.2950,-0.0690,
0.598727,-0.1163,0.7456,0.6591,0.0367,0.1124,0.0116,
0.698763,-0.1292,0.7459,0.6692,-0.0061,0.1631,-0.0055,
0.798826,-0.1400,0.7380,0.6748,0.0483,0.1307,0.0000,
0.899537,-0.1498,0.7530,0.6692,0.1222,0.1155,0.0336,
1.002584,-0.1537,0.7466,0.6711,0.1747,0.1020,-0.0018,
1.103241,-0.1803,0.7784,0.6054,0.0128,0.0128,0.0049,
1.202845,-0.1490,0.7620,0.6499,0.0024,-0.0031,0.0165,
1.304520,-0.1586,0.7593,0.6428,-0.0281,-0.0348,0.0073,
1.404290,-0.1586,0.7639,0.6218,-0.0275,0.0006,0.0073,
1.505273,-0.1532,0.7530,0.6501,-0.0043,-0.0159,-0.0092,
1.605591,-0.1463,0.7520,0.6386,0.0012,-0.0195,0.0092,
1.706742,-0.1556,0.7593,0.6491,0.0202,-0.0098,-0.0098,
1.807990,-0.1546,0.7591,0.6384,-0.0195,-0.0086,-0.0024,
1.908194,-0.1598,0.7581,0.6433,-0.0024,0.0049,0.0067,
2.009027,-0.1505,0.7556,0.6423,-0.0250,-0.0079,0.0024,
2.109754,-0.1520,0.7532,0.6550,-0.0495,-0.0208,0.0073,
2.210082,-0.1559,0.7500,0.6562,-0.0086,-0.0073,0.0012,
2.311721,-0.1573,0.7495,0.6503,-0.0244,-0.0275,0.0018,
2.412363,-0.1520,0.7498,0.6530,-0.0330,-0.0324,0.0079,
2.512799,-0.1454,0.7473,0.6677,-0.0061,-0.0244,0.0159,
2.613796,-0.1373,0.7468,0.6579,0.0153,-0.0177,0.0092,
2.715269,-0.1500,0.7444,0.6638,-0.0086,-0.0538,-0.0061,
2.815941,-0.1214,0.7356,0.6362,0.0189,-0.0611,0.0031,
2.916373,-0.1297,0.7527,0.6574,0.0379,0.0067,-0.0018,
3.018349,-0.1358,0.7515,0.6565,-0.0128,0.0061,0.0067,
3.117751,-0.1410,0.7446,0.6618,-0.0171,0.0238,-0.0110,
3.218152,-0.1459,0.7471,0.6655,0.0000,0.0043,-0.0043,
3.319019,-0.1393,0.7454,0.6628,-0.0098,0.0079,0.0086,
3.419293,-0.1363,0.7424,0.6604,-0.0024,-0.0122,-0.0037,
3.520109,-0.1302,0.7341,0.6694,0.0360,-0.0110,0.0110,
3.620293,-0.1463,0.7471,0.6596,0.0257,-0.0617,0.0006,
3.720809,-0.1437,0.7398,0.6816,-0.0134,-0.1356,-0.0220,
3.821992,-0.1141,0.7522,0.6638,0.1234,-0.2364,-0.0250,
3.922063,-0.1068,0.7639,0.6242,0.0305,-0.0672,0.0238,
4.023675,-0.1356,0.7664,0.6652,-0.0165,-0.1319,0.1063,
4.122777,-0.0960,0.7505,0.6916,0.0049,-0.1558,0.0202,
