
time,gFx,gFy,gFz,wx,wy,wz,
0.097880,-0.0486,0.5104,0.8304,-0.1026,0.0428,0.0232,
0.197781,-0.1094,0.5585,0.8590,0.0092,0.0593,-0.0336,
0.298435,-0.0965,0.5512,0.8272,0.0819,-0.0250,0.0538,
0.398528,-0.0755,0.5319,0.8226,-0.0580,0.1142,0.0574,
0.498853,-0.0894,0.5292,0.8732,-0.0440,-0.0098,-0.0470,
0.599473,-0.1094,0.5438,0.8402,-0.0330,-0.0281,-0.0538,
0.700013,-0.0999,0.5301,0.8678,-0.0470,-0.0067,-0.0061,
0.800695,-0.1068,0.5380,0.8592,0.0562,-0.0476,0.0031,
0.901173,-0.0855,0.5306,0.8358,-0.0177,-0.0098,-0.0018,
1.001532,-0.0989,0.5372,0.8548,0.0299,0.0257,-0.0538,
1.104538,-0.0972,0.5331,0.8289,-0.0489,0.0397,0.0263,
1.202973,-0.1094,0.5345,0.8690,-0.0031,0.0055,-0.0195,
1.303725,-0.1085,0.5382,0.8382,-0.0257,0.0171,0.0073,
1.402879,-0.0914,0.5167,0.8670,-0.0367,-0.0360,-0.0061,
1.504409,-0.1153,0.5380,0.8497,0.0165,0.0086,0.0586,
1.604003,-0.0987,0.5250,0.8619,-0.0177,0.0263,-0.0122,
1.705131,-0.1065,0.5350,0.8433,-0.0128,-0.0134,0.0446,
1.805282,-0.1031,0.5257,0.8609,0.0000,0.0031,-0.0043,
1.906456,-0.0855,0.5096,0.8597,0.0000,-0.0538,-0.0061,
2.005717,-0.1109,0.5355,0.8619,-0.0452,0.0159,0.0140,
