
time,gFx,gFy,gFz,wx,wy,wz,
0.098946,-0.2753,0.6193,0.7771,0.2706,0.1038,0.1741,
0.199040,-0.2790,0.6254,0.7644,0.2822,-0.0171,-0.0153,
0.299055,-0.2702,0.6418,0.7256,0.1503,0.0244,-0.0165,
0.399378,-0.2739,0.6767,0.6594,0.1026,0.3109,0.0733,
0.500347,-0.2863,0.6535,0.7559,-0.0574,0.0006,-0.0434,
0.600712,-0.2951,0.6479,0.6994,0.0092,-0.0721,-0.0574,
0.701315,-0.2900,0.6467,0.7246,-0.0079,-0.0483,-0.0330,
0.802362,-0.2983,0.6594,0.7124,0.0098,-0.0385,-0.0428,
0.902443,-0.2802,0.6452,0.7126,-0.0134,-0.0617,-0.0586,
1.002474,-0.2873,0.6538,0.7209,0.0202,-0.0373,0.0134,
1.102667,-0.2917,0.6579,0.7102,0.0293,0.0226,0.0476,
1.203267,-0.2800,0.6665,0.7134,-0.0147,0.0293,0.0428,
1.303634,-0.2756,0.6406,0.7217,-0.1283,-0.0568,0.0415,
1.403602,-0.2609,0.6083,0.7229,-0.0678,-0.0128,0.0244,
1.505248,-0.2856,0.6303,0.7620,-0.0086,-0.0165,-0.0128,
1.605176,-0.2648,0.6257,0.7317,0.0312,-0.0122,0.0128,
1.706506,-0.2783,0.6330,0.7383,0.0458,-0.0049,0.0379,
1.807294,-0.2756,0.6376,0.7363,0.0342,-0.0079,0.0330,
1.907764,-0.2822,0.6486,0.7302,0.0000,0.0666,0.0183,
2.007841,-0.2963,0.6911,0.7170,-0.0935,0.0391,0.3012,
2.108572,-0.2497,0.5717,0.7933,-0.4759,-0.0880,0.0458,
2.209547,-0.2675,0.5900,0.7959,0.1246,0.0397,0.0153,
2.308807,-0.2555,0.6037,0.7417,0.0342,0.0244,-0.0275,
