
time,gFx,gFy,gFz,wx,wy,wz,
0.097630,-0.2419,0.9535,-0.1297,0.0458,0.0483,0.0330,
0.197549,-0.2348,0.9653,-0.1444,0.0641,0.1185,0.0611,
0.297960,-0.2147,0.9587,-0.1693,0.0965,0.1252,0.0880,
0.397914,-0.2096,0.9565,-0.1764,-0.0476,0.0159,-0.0092,
0.498439,-0.2162,0.9616,-0.1620,-0.0263,0.0104,-0.0147,
0.599467,-0.2209,0.9626,-0.1480,-0.0110,-0.0586,0.0055,
0.699879,-0.2118,0.9613,-0.1737,0.0006,-0.0031,0.0079,
0.801435,-0.2174,0.9621,-0.1730,-0.0122,-0.0140,0.0098,
0.901504,-0.2067,0.9626,-0.1788,-0.0220,0.0342,-0.0049,
1.001083,-0.2116,0.9660,-0.1603,-0.0434,-0.0037,-0.0055,
1.101545,-0.2172,0.9679,-0.1612,-0.0281,-0.0018,-0.0018,
1.200952,-0.2155,0.9662,-0.1546,0.0397,0.0354,0.0257,
1.307337,-0.2113,0.9635,-0.1583,-0.0140,-0.0250,0.0055,
1.403437,-0.2118,0.9709,-0.1617,-0.0147,-0.0128,-0.0061,
1.504077,-0.2079,0.9677,-0.1688,0.0140,0.0165,0.0098,
1.604513,-0.2194,0.9638,-0.1380,-0.0043,0.0122,-0.0122,
1.705190,-0.2074,0.9621,-0.1593,-0.0263,-0.0654,-0.0501,
1.805913,-0.2184,0.9618,-0.1361,0.0605,-0.0098,-0.0232,
1.906542,-0.2089,0.9653,-0.1803,0.0373,-0.0006,-0.0055,
2.007189,-0.2174,0.9643,-0.1715,-0.0281,0.0159,-0.0330,
2.106270,-0.2375,0.9638,-0.1305,0.0312,0.0195,0.0000,
