
time,gFx,gFy,gFz,wx,wy,wz,
0.096939,-0.2822,0.3169,0.8951,-0.0165,0.2828,0.0812,
0.196920,-0.3103,0.2922,0.9582,-0.0770,0.0452,-0.0849,
0.296995,-0.3227,0.3381,0.9086,0.0855,0.0171,-0.0611,
0.397170,-0.3103,0.2919,0.9110,0.0367,0.0513,-0.0574,
0.498187,-0.3176,0.3237,0.8961,0.0415,-0.0892,-0.0250,
0.599077,-0.3103,0.3149,0.9086,0.0202,-0.0867,-0.0409,
0.699317,-0.3064,0.3193,0.8920,-0.0134,-0.0244,-0.0434,
0.799421,-0.3073,0.3166,0.9115,-0.0458,-0.0269,-0.0147,
0.899826,-0.3081,0.3159,0.9100,0.0055,-0.0189,-0.0079,
0.999919,-0.3039,0.3071,0.9193,0.0031,-0.0501,-0.0202,
1.100205,-0.2902,0.3061,0.8973,0.0128,-0.0935,-0.0489,
1.201062,-0.2861,0.3152,0.9098,-0.0055,-0.0971,-0.0360,
1.301024,-0.2795,0.3149,0.9122,-0.0367,-0.0177,0.0018,
1.403370,-0.2812,0.3086,0.9196,-0.0648,0.0495,0.0189,
1.504575,-0.2858,0.2985,0.9274,-0.0660,0.0507,0.0330,
1.605486,-0.2871,0.2863,0.9352,-0.0226,0.0000,0.0171,
1.705964,-0.2836,0.3032,0.9152,-0.0134,-0.0611,0.0281,
1.806536,-0.2856,0.3149,0.8951,-0.0428,0.0904,0.0312,
1.905635,-0.2856,0.2822,0.9574,-0.0220,-0.0330,0.0202,
