
time,gFx,gFy,gFz,wx,wy,wz,
0.098466,-0.3594,0.9152,-0.2060,-0.0428,0.0342,0.0275,
0.198726,-0.3665,0.9135,-0.1713,-0.0580,0.0489,0.0403,
0.299154,-0.3518,0.9225,-0.1620,-0.0910,0.0024,0.0391,
0.399131,-0.3535,0.9164,-0.1659,-0.0153,0.0305,0.0202,
0.500284,-0.3489,0.9122,-0.1708,-0.0073,0.0360,-0.0049,
0.600759,-0.3594,0.9249,-0.1559,-0.0061,0.0140,-0.0293,
0.700848,-0.3574,0.9208,-0.1652,0.0550,-0.0043,0.0177,
0.800863,-0.3528,0.9183,-0.1827,0.0110,-0.0018,-0.0183,
0.901138,-0.3596,0.9147,-0.1705,0.0134,0.0037,-0.0073,
1.001707,-0.3574,0.9174,-0.1752,0.0208,0.0067,-0.0098,
1.101534,-0.3538,0.9139,-0.1886,0.0391,-0.0024,0.0061,
1.201978,-0.3582,0.9157,-0.1820,0.0140,-0.0092,-0.0092,
1.302490,-0.3577,0.9154,-0.1862,0.0134,0.0024,0.0018,
1.402790,-0.3533,0.9135,-0.1901,0.0000,-0.0140,0.0122,
1.505037,-0.3638,0.9152,-0.1796,-0.0153,-0.0092,-0.0073,
1.605101,-0.3550,0.9186,-0.1935,-0.0214,-0.0024,0.0000,
1.705819,-0.3613,0.9154,-0.1720,-0.0250,0.0208,0.0006,
1.806265,-0.3484,0.9171,-0.1705,-0.0031,0.0238,0.0073,
1.907567,-0.3542,0.9147,-0.1737,-0.0104,0.0318,0.0018,
2.007779,-0.3645,0.9196,-0.1595,-0.0330,-0.0092,-0.0134,
2.108137,-0.3606,0.9215,-0.1681,0.0116,-0.0128,0.0202,
2.209373,-0.3489,0.9154,-0.1852,0.0128,-0.0037,0.0140,
2.310821,-0.3511,0.9218,-0.1737,-0.0379,-0.0336,-0.0031,
2.412004,-0.3538,0.9213,-0.1717,0.0293,-0.0018,0.0006,
2.512118,-0.3540,0.9144,-0.1678,0.0360,-0.0104,0.0037,
2.613505,-0.3508,0.9191,-0.1730,0.0275,-0.0244,-0.0092,
2.713620,-0.3545,0.9159,-0.1788,0.0250,-0.0049,-0.0037,
2.814612,-0.3511,0.9179,-0.1818,0.0116,-0.0122,-0.0171,
2.914725,-0.3574,0.9127,-0.1732,0.0195,0.0018,-0.0092,
3.014410,-0.3572,0.9188,-0.1737,0.0189,-0.0086,-0.0208,
3.119106,-0.3652,0.9115,-0.1810,0.0855,-0.0501,0.0043,
3.219238,-0.3520,0.9118,-0.2062,0.0593,-0.0244,0.0086,
3.320416,-0.3518,0.9096,-0.2060,0.0116,0.0214,-0.0122,
3.421888,-0.3533,0.9108,-0.2052,0.0171,0.0073,0.0073,
3.520402,-0.3538,0.9125,-0.2072,0.0018,-0.0024,0.0092,
3.620539,-0.3552,0.9169,-0.2179,0.0171,0.0134,0.0214,
