
time,gFx,gFy,gFz,wx,wy,wz,
0.098809,-0.2990,0.9538,-0.0381,-0.0073,0.1020,0.0238,
0.198645,-0.3147,0.9440,-0.0493,0.0006,0.2327,-0.0024,
0.298890,-0.2963,0.9464,-0.0300,0.0415,0.3818,-0.0495,
0.399105,-0.3164,0.9557,-0.0909,0.0024,0.0593,-0.0195,
0.500462,-0.3210,0.9567,-0.0472,-0.0263,-0.0318,0.0098,
0.601494,-0.2893,0.9513,-0.0772,0.0073,0.0037,0.0189,
0.701722,-0.3034,0.9479,-0.0650,0.0238,-0.0012,0.0342,
0.803013,-0.3025,0.9491,-0.0564,-0.0739,-0.0421,0.0092,
0.902716,-0.3083,0.9540,-0.0491,-0.0024,-0.0128,0.0159,
1.002708,-0.2985,0.9501,-0.0496,-0.0507,-0.0079,-0.0012,
1.102822,-0.3042,0.9569,-0.0423,-0.0586,-0.0037,-0.0134,
1.203290,-0.3093,0.9552,-0.0369,0.0104,-0.0593,0.0183,
1.307634,-0.2897,0.9557,-0.0413,-0.0055,-0.0702,0.0055,
1.406185,-0.3064,0.9513,-0.0308,0.0470,-0.0837,0.0153,
1.506448,-0.2941,0.9550,-0.0374,0.0104,-0.0354,-0.0098,
1.606901,-0.3020,0.9518,-0.0435,0.0140,-0.0092,-0.0140,
1.707937,-0.2961,0.9504,-0.0467,-0.0073,0.0293,-0.0238,
1.807808,-0.3110,0.9545,-0.0149,0.0116,-0.0324,-0.0165,
1.909183,-0.2944,0.9464,-0.0239,0.0721,-0.1436,-0.0263,
2.008990,-0.3103,0.9584,-0.0073,0.0898,-0.1411,-0.0202,
2.110358,-0.3169,0.9433,-0.0897,-0.0232,0.1069,0.0220,
2.209182,-0.3025,0.9552,-0.0149,-0.1826,-0.0580,-0.0257,
